"","y","n_distinct(species)","...1","target_fid","rich_1d_geog","x","rich_2d","depth"
"527",-61.5,1,527,988,1,105.5,1,4343
"528",-61.5,1,528,989,1,106.5,1,4343.25
"529",-61.5,1,529,990,1,107.5,1,4332
"530",-61.5,1,530,991,1,108.5,1,3996
"531",-61.5,1,531,992,1,109.5,1,4010.75
"532",-61.5,1,532,993,1,110.5,1,4119.25
"533",-61.5,1,533,994,1,111.5,1,4154.75
"534",-61.5,1,534,995,1,112.5,1,4212.75
"535",-61.5,1,535,996,1,113.5,1,4263.25
"536",-61.5,1,536,997,1,114.5,1,4296.75
"537",-61.5,1,537,998,1,115.5,1,4309.5
"538",-61.5,1,538,999,1,116.5,1,4301
"539",-61.5,1,539,1000,1,117.5,1,4257.25
"540",-61.5,1,540,1001,1,118.5,1,4224
"541",-61.5,1,541,1002,1,119.5,1,4205
"542",-61.5,1,542,1003,1,120.5,1,4211
"543",-61.5,1,543,1004,1,121.5,1,4228.25
"544",-61.5,1,544,1005,1,122.5,1,4290
"545",-61.5,1,545,1006,1,123.5,1,4321.5
"546",-61.5,1,546,1007,1,124.5,1,4322.75
"547",-61.5,1,547,1008,1,125.5,1,4334.25
"548",-61.5,1,548,1009,1,126.5,1,4392
"549",-61.5,1,549,1010,1,127.5,1,4374
"550",-61.5,1,550,1011,1,128.5,1,4422
"551",-61.5,1,551,1012,1,129.5,1,4494
"552",-61.5,1,552,1013,1,130.5,1,4546.75
"553",-60.5,1,553,1035,1,23.5,1,5327.5
"554",-60.5,1,554,1036,1,24.5,1,4960.75
"555",-60.5,1,555,1037,1,25.5,1,5271.5
"556",-60.5,1,556,1038,1,26.5,1,5294.25
"557",-60.5,1,557,1039,1,27.5,1,5264.75
"558",-60.5,1,558,1040,1,28.5,1,5259
"559",-60.5,1,559,1041,1,29.5,1,5290.25
"560",-60.5,1,560,1042,1,30.5,1,5237.25
"561",-60.5,1,561,1043,1,31.5,1,5289.75
"562",-60.5,1,562,1044,1,32.5,1,5279
"563",-60.5,1,563,1045,1,33.5,1,5284.75
"564",-60.5,1,564,1046,1,34.5,1,5323
"565",-60.5,1,565,1048,1,36.5,1,5289
"566",-60.5,1,566,1049,1,37.5,1,5286.25
"567",-60.5,1,567,1050,1,38.5,1,5278.5
"568",-60.5,1,568,1051,1,39.5,1,5282.25
"569",-60.5,1,569,1052,1,40.5,1,5293.5
"570",-60.5,1,570,1053,1,41.5,1,5307
"571",-60.5,1,571,1054,1,42.5,1,5316.25
"572",-60.5,1,572,1055,1,43.5,1,5318
"573",-60.5,1,573,1062,1,50.5,1,5328.25
"574",-60.5,1,574,1065,1,53.5,1,5291
"575",-60.5,1,575,1066,1,54.5,1,5257.5
"576",-60.5,1,576,1067,1,55.5,1,5081.5
"577",-60.5,1,577,1068,1,56.5,1,5060
"578",-60.5,1,578,1069,1,57.5,1,5046.75
"579",-60.5,1,579,1070,1,58.5,1,5070.25
"580",-60.5,1,580,1071,1,59.5,1,4916.5
"581",-60.5,1,581,1072,1,60.5,1,4757.75
"582",-60.5,1,582,1073,1,61.5,1,4708.25
"583",-60.5,1,583,1074,1,62.5,1,4653
"584",-60.5,1,584,1075,1,63.5,1,4676
"585",-60.5,1,585,1076,1,64.5,1,4677.75
"586",-60.5,1,586,1077,1,65.5,1,4617
"587",-60.5,1,587,1078,1,66.5,1,4524.25
"588",-60.5,1,588,1079,1,67.5,1,4434.25
"589",-60.5,1,589,1080,1,68.5,1,4410.75
"590",-60.5,1,590,1081,1,69.5,1,4307.5
"591",-60.5,1,591,1082,1,70.5,1,4302
"592",-60.5,1,592,1083,1,71.5,1,4245.75
"593",-60.5,1,593,1084,1,72.5,1,3580
"594",-60.5,1,594,1085,1,73.5,1,3397.75
"595",-60.5,1,595,1086,1,74.5,1,3640.5
"596",-60.5,1,596,1087,1,75.5,1,2218.24975586
"597",-60.5,1,597,1088,1,76.5,1,3102.5
"598",-60.5,1,598,1089,1,77.5,1,3373.75
"599",-60.5,1,599,1090,1,78.5,1,2837
"600",-60.5,1,600,1091,1,79.5,1,2275.75
"601",-60.5,1,601,1092,1,80.5,1,1902.75
"602",-60.5,1,602,1093,1,81.5,1,1606.25
"603",-60.5,1,603,1094,1,82.5,1,1608.24987793
"604",-60.5,1,604,1095,1,83.5,1,1307.5
"605",-60.5,1,605,1096,1,84.5,1,2332
"606",-60.5,1,606,1097,1,85.5,1,3488.5
"607",-60.5,1,607,1098,1,86.5,1,4122
"608",-60.5,1,608,1099,1,87.5,1,4395.25
"609",-60.5,1,609,1100,1,88.5,1,4357.75
"610",-60.5,1,610,1101,1,89.5,1,4324.25
"611",-60.5,1,611,1102,1,90.5,1,4348.75
"612",-60.5,1,612,1103,1,91.5,1,4276.25
"613",-60.5,1,613,1104,1,92.5,1,4308.25
"614",-60.5,1,614,1105,1,93.5,1,4381.5
"615",-60.5,1,615,1106,1,94.5,1,4277.75
"616",-60.5,1,616,1107,1,95.5,1,4380
"617",-60.5,1,617,1108,1,96.5,1,4365.75
"618",-60.5,1,618,1109,1,97.5,1,4416
"619",-60.5,1,619,1110,1,98.5,1,4474.25
"620",-60.5,1,620,1111,1,99.5,1,4567.25
"621",-60.5,1,621,1112,1,100.5,1,4395.5
"622",-60.5,1,622,1113,1,101.5,1,4540.25
"623",-60.5,1,623,1114,1,102.5,1,4484.5
"624",-60.5,1,624,1115,1,103.5,1,4485
"625",-60.5,1,625,1116,1,104.5,1,4394.5
"626",-60.5,1,626,1117,1,105.5,1,4451.25
"627",-60.5,1,627,1118,1,106.5,1,4235.5
"628",-60.5,1,628,1119,1,107.5,1,4474.75
"629",-60.5,1,629,1120,1,108.5,1,4160
"630",-60.5,1,630,1121,1,109.5,1,4434
"631",-60.5,1,631,1122,1,110.5,1,4270.75
"632",-60.5,1,632,1123,1,111.5,1,4218.25
"633",-60.5,1,633,1124,1,112.5,1,4306.25
"634",-60.5,1,634,1125,1,113.5,1,4344.25
"635",-60.5,1,635,1126,1,114.5,1,4419.75
"636",-60.5,1,636,1127,1,115.5,1,4459.75
"637",-60.5,1,637,1128,1,116.5,1,4430.5
"638",-60.5,1,638,1129,1,117.5,1,4428
"639",-60.5,1,639,1130,1,118.5,1,4406
"640",-60.5,1,640,1131,1,119.5,1,4366.25
"641",-60.5,1,641,1132,1,120.5,1,4397
"642",-60.5,1,642,1133,1,121.5,1,4390.5
"643",-60.5,1,643,1134,1,122.5,1,4408
"644",-60.5,1,644,1135,1,123.5,1,4445.75
"645",-60.5,1,645,1136,1,124.5,1,4503.5
"646",-60.5,1,646,1137,1,125.5,1,4489
"647",-60.5,1,647,1138,1,126.5,1,4480.75
"648",-60.5,1,648,1139,1,127.5,1,4489.75
"649",-60.5,1,649,1140,1,128.5,1,4506.75
"650",-60.5,1,650,1141,1,129.5,1,4555.75
"651",-60.5,1,651,1142,1,130.5,1,4593.5
"652",-60.5,1,652,1143,1,131.5,1,4620
"653",-59.5,1,653,1164,1,23.5,1,5220.25
"654",-59.5,1,654,1166,1,25.5,1,5134.25
"655",-59.5,1,655,1167,1,26.5,1,5277.75
"656",-59.5,1,656,1170,1,29.5,1,5294
"657",-59.5,1,657,1171,1,30.5,1,5296
"658",-59.5,1,658,1174,1,33.5,1,5286
"659",-59.5,1,659,1175,1,34.5,1,5326.5
"660",-59.5,1,660,1177,1,36.5,1,5325
"661",-59.5,1,661,1181,1,40.5,1,5320
"662",-59.5,1,662,1182,1,41.5,1,5335.75
"663",-59.5,1,663,1192,1,51.5,1,5263.75
"664",-59.5,1,664,1193,1,52.5,1,5302.75
"665",-59.5,1,665,1194,1,53.5,1,5273.75
"666",-59.5,1,666,1195,1,54.5,1,5183.25
"667",-59.5,1,667,1196,1,55.5,1,5187
"668",-59.5,1,668,1197,1,56.5,1,5143.25
"669",-59.5,1,669,1198,1,57.5,1,5116
"670",-59.5,1,670,1199,1,58.5,1,5015
"671",-59.5,1,671,1200,1,59.5,1,4934.25
"672",-59.5,1,672,1201,1,60.5,1,4867.25
"673",-59.5,1,673,1202,1,61.5,1,4806
"674",-59.5,1,674,1203,1,62.5,1,4931.5
"675",-59.5,1,675,1204,1,63.5,1,4939.25
"676",-59.5,1,676,1205,1,64.5,1,4685.25
"677",-59.5,1,677,1206,1,65.5,1,4454.25
"678",-59.5,1,678,1207,1,66.5,1,4702.5
"679",-59.5,1,679,1208,1,67.5,1,4572.25
"680",-59.5,1,680,1209,1,68.5,1,4641.25
"681",-59.5,1,681,1210,1,69.5,1,4367.5
"682",-59.5,1,682,1211,1,70.5,1,3901.25024414
"683",-59.5,1,683,1212,1,71.5,1,4584.5
"684",-59.5,1,684,1213,1,72.5,1,4240
"685",-59.5,1,685,1214,1,73.5,1,2369.5
"686",-59.5,1,686,1215,1,74.5,1,1531.75
"687",-59.5,1,687,1216,1,75.5,1,1350
"688",-59.5,1,688,1217,1,76.5,1,1063.25012207
"689",-59.5,1,689,1218,1,77.5,1,1089.5
"690",-59.5,1,690,1219,1,78.5,1,1720
"691",-59.5,1,691,1220,1,79.5,1,1856.5
"692",-59.5,1,692,1221,1,80.5,1,1898.75
"693",-59.5,1,693,1222,1,81.5,1,1835.75
"694",-59.5,1,694,1223,1,82.5,1,1422
"695",-59.5,1,695,1224,1,83.5,1,1120.75
"696",-59.5,1,696,1225,1,84.5,1,2071.25
"697",-59.5,1,697,1226,1,85.5,1,4209.75
"698",-59.5,1,698,1227,1,86.5,1,4484
"699",-59.5,1,699,1228,1,87.5,1,4601.25
"700",-59.5,1,700,1229,1,88.5,1,4574.5
"701",-59.5,1,701,1230,1,89.5,1,4500
"702",-59.5,1,702,1231,1,90.5,1,4456
"703",-59.5,1,703,1232,1,91.5,1,4441
"704",-59.5,1,704,1233,1,92.5,1,4446
"705",-59.5,1,705,1234,1,93.5,1,4464.5
"706",-59.5,1,706,1235,1,94.5,1,4463.25
"707",-59.5,1,707,1236,1,95.5,1,4381
"708",-59.5,1,708,1237,1,96.5,1,4444
"709",-59.5,1,709,1238,1,97.5,1,4427.25
"710",-59.5,1,710,1239,1,98.5,1,4446.25
"711",-59.5,1,711,1240,1,99.5,1,4466.5
"712",-59.5,1,712,1241,1,100.5,1,4333.25
"713",-59.5,1,713,1242,1,101.5,1,4191
"714",-59.5,1,714,1243,1,102.5,1,4245
"715",-59.5,1,715,1244,1,103.5,1,4382.5
"716",-59.5,1,716,1245,1,104.5,1,4336.75
"717",-59.5,1,717,1246,1,105.5,1,4383.75
"718",-59.5,1,718,1247,1,106.5,1,4232.25
"719",-59.5,1,719,1248,1,107.5,1,4519.5
"720",-59.5,1,720,1249,1,108.5,1,4379.75
"721",-59.5,1,721,1250,1,109.5,1,4430.75
"722",-59.5,1,722,1251,1,110.5,1,4381.75
"723",-59.5,1,723,1252,1,111.5,1,4416.75
"724",-59.5,1,724,1253,1,112.5,1,4444
"725",-59.5,1,725,1254,1,113.5,1,4460
"726",-59.5,1,726,1255,1,114.5,1,4469
"727",-59.5,1,727,1256,1,115.5,1,4537.75
"728",-59.5,1,728,1257,1,116.5,1,4544.25
"729",-59.5,1,729,1258,1,117.5,1,4552
"730",-59.5,1,730,1259,1,118.5,1,4534
"731",-59.5,1,731,1260,1,119.5,1,4521
"732",-59.5,1,732,1261,1,120.5,1,4510
"733",-59.5,1,733,1262,1,121.5,1,4510
"734",-59.5,1,734,1263,1,122.5,1,4491
"735",-59.5,1,735,1264,1,123.5,1,4529
"736",-59.5,1,736,1265,1,124.5,1,4566
"737",-59.5,1,737,1266,1,125.5,1,4599.5
"738",-59.5,1,738,1267,1,126.5,1,4620.5
"739",-59.5,1,739,1268,1,127.5,1,4628.75
"740",-59.5,1,740,1269,1,128.5,1,4626.75
"741",-59.5,1,741,1270,1,129.5,1,4633.75
"742",-59.5,1,742,1271,1,130.5,1,4653.25
"743",-59.5,1,743,1272,1,131.5,1,4680
"744",-59.5,1,744,1273,1,132.5,1,4678
"745",-59.5,1,745,1274,1,133.5,1,4578.75
"746",-58.5,1,746,1307,1,37.5,1,5319
"747",-58.5,1,747,1308,1,38.5,1,5265.5
"748",-58.5,1,748,1310,1,40.5,1,5289.25
"749",-58.5,1,749,1311,1,41.5,1,5192.75
"750",-58.5,1,750,1312,1,42.5,1,5330.5
"751",-58.5,1,751,1321,1,51.5,1,5214.25
"752",-58.5,1,752,1323,1,53.5,1,5262.75
"753",-58.5,1,753,1324,1,54.5,1,5289.25
"754",-58.5,1,754,1325,1,55.5,1,5289.5
"755",-58.5,1,755,1326,1,56.5,1,5245.5
"756",-58.5,1,756,1327,1,57.5,1,5277
"757",-58.5,1,757,1328,1,58.5,1,5181.5
"758",-58.5,1,758,1329,1,59.5,1,5030
"759",-58.5,1,759,1330,1,60.5,1,4915.25
"760",-58.5,1,760,1331,1,61.5,1,4958
"761",-58.5,1,761,1332,1,62.5,1,4958.75
"762",-58.5,1,762,1333,1,63.5,1,4723
"763",-58.5,1,763,1334,1,64.5,1,4753.75
"764",-58.5,1,764,1335,1,65.5,1,3099.5
"765",-58.5,1,765,1336,1,66.5,1,4498
"766",-58.5,1,766,1337,1,67.5,1,4422.75
"767",-58.5,1,767,1338,1,68.5,1,4480.25
"768",-58.5,1,768,1339,1,69.5,1,4843.25
"769",-58.5,1,769,1340,1,70.5,1,4267
"770",-58.5,1,770,1341,1,71.5,1,4655.25
"771",-58.5,1,771,1342,1,72.5,1,4306
"772",-58.5,1,772,1343,1,73.5,1,3139.75024414
"773",-58.5,1,773,1344,1,74.5,1,1897.49987793
"774",-58.5,1,774,1345,1,75.5,1,1857.25
"775",-58.5,1,775,1346,1,76.5,1,1759
"776",-58.5,1,776,1347,1,77.5,1,1537.49987793
"777",-58.5,1,777,1348,1,78.5,1,1255.25
"778",-58.5,1,778,1349,1,79.5,1,1303.5
"779",-58.5,1,779,1350,1,80.5,1,1665.5
"780",-58.5,1,780,1351,1,81.5,1,1619
"781",-58.5,1,781,1352,1,82.5,1,2145
"782",-58.5,1,782,1353,1,83.5,1,3113.75
"783",-58.5,1,783,1354,1,84.5,1,4296.5
"784",-58.5,1,784,1355,1,85.5,1,4256.75
"785",-58.5,1,785,1356,1,86.5,1,4601.25
"786",-58.5,1,786,1357,1,87.5,1,4798.25
"787",-58.5,1,787,1358,1,88.5,1,4693
"788",-58.5,1,788,1359,1,89.5,1,4571
"789",-58.5,1,789,1360,1,90.5,1,4410.5
"790",-58.5,1,790,1361,1,91.5,1,4461.25
"791",-58.5,1,791,1362,1,92.5,1,4463.25
"792",-58.5,1,792,1363,1,93.5,1,4472
"793",-58.5,1,793,1364,1,94.5,1,4528.5
"794",-58.5,1,794,1365,1,95.5,1,4459
"795",-58.5,1,795,1366,1,96.5,1,3808.5
"796",-58.5,1,796,1367,1,97.5,1,4292.5
"797",-58.5,1,797,1368,1,98.5,1,4275.75
"798",-58.5,1,798,1369,1,99.5,1,4242.75
"799",-58.5,1,799,1370,1,100.5,1,4327
"800",-58.5,1,800,1371,1,101.5,1,4255.75
"801",-58.5,1,801,1372,1,102.5,1,4249
"802",-58.5,1,802,1373,1,103.5,1,4419.75
"803",-58.5,1,803,1374,1,104.5,1,4412.75
"804",-58.5,1,804,1375,1,105.5,1,4584.5
"805",-58.5,1,805,1376,1,106.5,1,4560.25
"806",-58.5,1,806,1377,1,107.5,1,4421.25
"807",-58.5,1,807,1378,1,108.5,1,4410.75
"808",-58.5,1,808,1379,1,109.5,1,4502.5
"809",-58.5,1,809,1380,1,110.5,1,4491
"810",-58.5,1,810,1381,1,111.5,1,4405
"811",-58.5,1,811,1382,1,112.5,1,4484.75
"812",-58.5,1,812,1383,1,113.5,1,4504.25
"813",-58.5,1,813,1384,1,114.5,1,4498
"814",-58.5,1,814,1385,1,115.5,1,4507.25
"815",-58.5,1,815,1386,1,116.5,1,4507
"816",-58.5,1,816,1387,1,117.5,1,4547
"817",-58.5,1,817,1388,1,118.5,1,4596
"818",-58.5,1,818,1389,1,119.5,1,4591
"819",-58.5,1,819,1390,1,120.5,1,4567
"820",-58.5,1,820,1391,1,121.5,1,4586.25
"821",-58.5,1,821,1392,1,122.5,1,4597.5
"822",-58.5,1,822,1393,1,123.5,1,4609
"823",-58.5,1,823,1394,1,124.5,1,4597.25
"824",-58.5,1,824,1395,1,125.5,1,4633.75
"825",-58.5,1,825,1396,1,126.5,1,4680
"826",-58.5,1,826,1397,1,127.5,1,4664.25
"827",-58.5,1,827,1398,1,128.5,1,4690
"828",-58.5,1,828,1399,1,129.5,1,4679
"829",-58.5,1,829,1400,1,130.5,1,4680
"830",-58.5,1,830,1401,1,131.5,1,4682.75
"831",-58.5,1,831,1402,1,132.5,1,4631.5
"832",-58.5,1,832,1403,1,133.5,1,4510.75
"833",-58.5,1,833,1404,1,134.5,1,4562.25
"834",-57.5,1,834,1424,1,25.5,1,5029.75
"835",-57.5,1,835,1425,1,26.5,1,5074.25
"836",-57.5,1,836,1436,1,37.5,1,5266.25
"837",-57.5,1,837,1437,1,38.5,1,5207.5
"838",-57.5,1,838,1439,1,40.5,1,5114.5
"839",-57.5,1,839,1440,1,41.5,1,5203.25
"840",-57.5,1,840,1441,1,42.5,1,5269.5
"841",-57.5,1,841,1442,1,43.5,1,5276.5
"842",-57.5,1,842,1444,1,45.5,1,5312.75
"843",-57.5,1,843,1450,1,51.5,1,5314.25
"844",-57.5,1,844,1452,1,53.5,1,5244.25
"845",-57.5,1,845,1453,1,54.5,1,5222.25
"846",-57.5,1,846,1454,1,55.5,1,5150.25
"847",-57.5,1,847,1455,1,56.5,1,5032
"848",-57.5,1,848,1456,1,57.5,1,5122.75
"849",-57.5,1,849,1457,1,58.5,1,5072
"850",-57.5,1,850,1458,1,59.5,1,5109
"851",-57.5,1,851,1459,1,60.5,1,4760.5
"852",-57.5,1,852,1460,1,61.5,1,4706.25
"853",-57.5,1,853,1461,1,62.5,1,4696.75
"854",-57.5,1,854,1462,1,63.5,1,4660.75
"855",-57.5,1,855,1463,1,64.5,1,4487.25
"856",-57.5,1,856,1464,1,65.5,1,4296
"857",-57.5,1,857,1465,1,66.5,1,4803
"858",-57.5,1,858,1466,1,67.5,1,4727.5
"859",-57.5,1,859,1467,1,68.5,1,3775.00024414
"860",-57.5,1,860,1468,1,69.5,1,2566.25
"861",-57.5,1,861,1469,1,70.5,1,2238.75
"862",-57.5,1,862,1470,1,71.5,1,2842.75
"863",-57.5,1,863,1471,1,72.5,1,3036
"864",-57.5,1,864,1472,1,73.5,1,3522.5
"865",-57.5,1,865,1473,1,74.5,1,3030.5
"866",-57.5,1,866,1474,1,75.5,1,2677.75
"867",-57.5,1,867,1475,1,76.5,1,2090.25
"868",-57.5,1,868,1476,1,77.5,1,2238.25
"869",-57.5,1,869,1477,1,78.5,1,1706.25
"870",-57.5,1,870,1478,1,79.5,1,1662
"871",-57.5,1,871,1479,1,80.5,1,1858.5
"872",-57.5,1,872,1480,1,81.5,1,2347.75
"873",-57.5,1,873,1481,1,82.5,1,3860.24975586
"874",-57.5,1,874,1482,1,83.5,1,4508.5
"875",-57.5,1,875,1483,1,84.5,1,4612.5
"876",-57.5,1,876,1484,1,85.5,1,4719
"877",-57.5,1,877,1485,1,86.5,1,4874
"878",-57.5,1,878,1486,1,87.5,1,4799.25
"879",-57.5,1,879,1487,1,88.5,1,4623.75
"880",-57.5,1,880,1488,1,89.5,1,4483.75
"881",-57.5,1,881,1489,1,90.5,1,4366.25
"882",-57.5,1,882,1490,1,91.5,1,4337
"883",-57.5,1,883,1491,1,92.5,1,4029.75
"884",-57.5,1,884,1492,1,93.5,1,4057.5
"885",-57.5,1,885,1493,1,94.5,1,3977.25
"886",-57.5,1,886,1494,1,95.5,1,4039.25
"887",-57.5,1,887,1495,1,96.5,1,4200.75
"888",-57.5,1,888,1496,1,97.5,1,4238
"889",-57.5,1,889,1497,1,98.5,1,4603.25
"890",-57.5,1,890,1498,1,99.5,1,4455.5
"891",-57.5,1,891,1499,1,100.5,1,3935.75024414
"892",-57.5,1,892,1500,1,101.5,1,4287
"893",-57.5,1,893,1501,1,102.5,1,4387
"894",-57.5,1,894,1502,1,103.5,1,4646
"895",-57.5,1,895,1503,1,104.5,1,4407.5
"896",-57.5,1,896,1504,1,105.5,1,4452.25
"897",-57.5,1,897,1505,1,106.5,1,4259
"898",-57.5,1,898,1506,1,107.5,1,4200.5
"899",-57.5,1,899,1507,1,108.5,1,4288.5
"900",-57.5,1,900,1508,1,109.5,1,4445.25
"901",-57.5,1,901,1509,1,110.5,1,4252.25
"902",-57.5,1,902,1510,1,111.5,1,4325.75
"903",-57.5,1,903,1511,1,112.5,1,4526.25
"904",-57.5,1,904,1512,1,113.5,1,4538.25
"905",-57.5,1,905,1513,1,114.5,1,4551.25
"906",-57.5,1,906,1514,1,115.5,1,4640
"907",-57.5,1,907,1515,1,116.5,1,4528.75
"908",-57.5,1,908,1516,1,117.5,1,4573.75
"909",-57.5,1,909,1517,1,118.5,1,4580
"910",-57.5,1,910,1518,1,119.5,1,4577.5
"911",-57.5,1,911,1519,1,120.5,1,4644.5
"912",-57.5,1,912,1520,1,121.5,1,4712.25
"913",-57.5,1,913,1521,1,122.5,1,4766.25
"914",-57.5,1,914,1522,1,123.5,1,4769.25
"915",-57.5,1,915,1523,1,124.5,1,4738.75
"916",-57.5,1,916,1524,1,125.5,1,4675.25
"917",-57.5,1,917,1525,1,126.5,1,4660
"918",-57.5,1,918,1526,1,127.5,1,4655.75
"919",-57.5,1,919,1527,1,128.5,1,4712
"920",-57.5,1,920,1528,1,129.5,1,4687
"921",-57.5,1,921,1529,1,130.5,1,4681.25
"922",-57.5,1,922,1530,1,131.5,1,4632
"923",-57.5,1,923,1531,1,132.5,1,4575
"924",-57.5,1,924,1532,1,133.5,1,4551.25
"925",-57.5,1,925,1533,1,134.5,1,3855.24975586
"926",-57.5,1,926,1534,1,135.5,1,4185.25
"927",-56.5,1,927,1552,1,24.5,1,5085.5
"928",-56.5,1,928,1560,1,32.5,1,5331.25
"929",-56.5,1,929,1561,1,33.5,1,5219.5
"930",-56.5,1,930,1564,1,36.5,1,5237.5
"931",-56.5,1,931,1565,1,37.5,1,5016.5
"932",-56.5,1,932,1566,1,38.5,1,4846.75
"933",-56.5,1,933,1567,1,39.5,1,5104.5
"934",-56.5,1,934,1568,1,40.5,1,4993
"935",-56.5,1,935,1569,1,41.5,1,4762.75
"936",-56.5,1,936,1570,1,42.5,1,4625.25
"937",-56.5,1,937,1571,1,43.5,1,4919.25
"938",-56.5,1,938,1572,1,44.5,1,4953.75
"939",-56.5,1,939,1573,1,45.5,1,4992
"940",-56.5,1,940,1574,1,46.5,1,5173.75
"941",-56.5,1,941,1575,1,47.5,1,5227.25
"942",-56.5,1,942,1581,1,53.5,1,5286.75
"943",-56.5,1,943,1582,1,54.5,1,5101.75
"944",-56.5,1,944,1583,1,55.5,1,4892.5
"945",-56.5,1,945,1584,1,56.5,1,4675.5
"946",-56.5,1,946,1585,1,57.5,1,5139.75
"947",-56.5,1,947,1586,1,58.5,1,4912.5
"948",-56.5,1,948,1587,1,59.5,1,4864.5
"949",-56.5,1,949,1588,1,60.5,1,4850.75
"950",-56.5,1,950,1589,1,61.5,1,4751.5
"951",-56.5,1,951,1590,1,62.5,1,4772.75
"952",-56.5,1,952,1591,1,63.5,1,4900.25
"953",-56.5,1,953,1592,1,64.5,1,4224.75
"954",-56.5,1,954,1593,1,65.5,1,3156.25
"955",-56.5,1,955,1594,1,66.5,1,1837.5
"956",-56.5,1,956,1595,1,67.5,1,1049.49987793
"957",-56.5,1,957,1596,1,68.5,1,1458.5
"958",-56.5,1,958,1597,1,69.5,1,3211.75
"959",-56.5,1,959,1598,1,70.5,1,3021.75
"960",-56.5,1,960,1599,1,71.5,1,2218
"961",-56.5,1,961,1600,1,72.5,1,1705.5
"962",-56.5,1,962,1601,1,73.5,1,2657.5
"963",-56.5,1,963,1602,1,74.5,1,2807.75
"964",-56.5,1,964,1603,1,75.5,1,2773.5
"965",-56.5,1,965,1604,1,76.5,1,2383.5
"966",-56.5,1,966,1605,1,77.5,1,2579.5
"967",-56.5,1,967,1606,1,78.5,1,1897.75
"968",-56.5,1,968,1607,1,79.5,1,2310
"969",-56.5,1,969,1608,1,80.5,1,3623.25
"970",-56.5,1,970,1609,1,81.5,1,4484.25
"971",-56.5,1,971,1610,1,82.5,1,4565.25
"972",-56.5,1,972,1611,1,83.5,1,4715.25
"973",-56.5,1,973,1612,1,84.5,1,4492.5
"974",-56.5,1,974,1613,1,85.5,1,4823
"975",-56.5,1,975,1614,1,86.5,1,4609.5
"976",-56.5,1,976,1615,1,87.5,1,4529
"977",-56.5,1,977,1616,1,88.5,1,4574.75
"978",-56.5,1,978,1617,1,89.5,1,4087.75
"979",-56.5,1,979,1618,1,90.5,1,3787
"980",-56.5,1,980,1619,1,91.5,1,3964.5
"981",-56.5,1,981,1620,1,92.5,1,4132
"982",-56.5,1,982,1621,1,93.5,1,3965.25
"983",-56.5,1,983,1622,1,94.5,1,4385.75
"984",-56.5,1,984,1623,1,95.5,1,4393
"985",-56.5,1,985,1624,1,96.5,1,4007.5
"986",-56.5,1,986,1625,1,97.5,1,4195.5
"987",-56.5,1,987,1626,1,98.5,1,4901.75
"988",-56.5,1,988,1627,1,99.5,1,4240.25
"989",-56.5,1,989,1628,1,100.5,1,4200.25
"990",-56.5,1,990,1629,1,101.5,1,3466.5
"991",-56.5,1,991,1630,1,102.5,1,4076
"992",-56.5,1,992,1631,1,103.5,1,4283.75
"993",-56.5,1,993,1632,1,104.5,1,4122
"994",-56.5,1,994,1633,1,105.5,1,4235.5
"995",-56.5,1,995,1634,1,106.5,1,4282.25
"996",-56.5,1,996,1635,1,107.5,1,4242.75
"997",-56.5,1,997,1636,1,108.5,1,4136.75
"998",-56.5,1,998,1637,1,109.5,1,4296.25
"999",-56.5,1,999,1638,1,110.5,1,4431.5
"1000",-56.5,1,1000,1639,1,111.5,1,4390
"1001",-56.5,1,1001,1640,1,112.5,1,4503
"1002",-56.5,1,1002,1641,1,113.5,1,4477.25
"1003",-56.5,1,1003,1642,1,114.5,1,4365.25
"1004",-56.5,1,1004,1643,1,115.5,1,4455.25
"1005",-56.5,1,1005,1644,1,116.5,1,4444.5
"1006",-56.5,1,1006,1645,1,117.5,1,4435.25
"1007",-56.5,1,1007,1646,1,118.5,1,4479
"1008",-56.5,1,1008,1647,1,119.5,1,4486
"1009",-56.5,1,1009,1648,1,120.5,1,4643.5
"1010",-56.5,1,1010,1649,1,121.5,1,4678
"1011",-56.5,1,1011,1650,1,122.5,1,4723.25
"1012",-56.5,1,1012,1651,1,123.5,1,4760.25
"1013",-56.5,1,1013,1652,1,124.5,1,4786.5
"1014",-56.5,1,1014,1653,1,125.5,1,4717.75
"1015",-56.5,1,1015,1654,1,126.5,1,4774
"1016",-56.5,1,1016,1655,1,127.5,1,4694
"1017",-56.5,1,1017,1656,1,128.5,1,4694
"1018",-56.5,1,1018,1657,1,129.5,1,4600.75
"1019",-56.5,1,1019,1658,1,130.5,1,4613.75
"1020",-56.5,1,1020,1659,1,131.5,1,4515.5
"1021",-56.5,1,1021,1660,1,132.5,1,4397
"1022",-56.5,1,1022,1661,1,133.5,1,4097.25
"1023",-56.5,1,1023,1662,1,134.5,1,4199
"1024",-56.5,1,1024,1663,1,135.5,1,3811.75
"1025",-56.5,1,1025,1664,1,136.5,1,3726.00024414
"1026",-55.5,1,1026,1681,1,24.5,1,4672
"1027",-55.5,1,1027,1683,1,26.5,1,4880.5
"1028",-55.5,1,1028,1693,1,36.5,1,5268.5
"1029",-55.5,1,1029,1694,1,37.5,1,4583.5
"1030",-55.5,1,1030,1695,1,38.5,1,4238.5
"1031",-55.5,1,1031,1696,1,39.5,1,3654
"1032",-55.5,1,1032,1697,1,40.5,1,4141.5
