"","target_fid","rich_2d","OBJECTID","Join_Count","JOIN_FID","Id","species","MBG_Width","MBG_Length","MBG_APodX1","MBG_APodY1","MBG_APodX2","MBG_APodY2","MBG_Orient","midx","midy","area","x","y","RASTERVALU"
"130",518,1,519,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,22.5,-64.5,-4881.75
"131",519,1,520,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,23.5,-64.5,-4833.5
"132",520,1,521,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,24.5,-64.5,-4912
"133",521,1,522,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,25.5,-64.5,-4966
"134",522,1,523,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,26.5,-64.5,-5045.5
"135",523,1,524,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,27.5,-64.5,-5051.5
"136",524,1,525,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,28.5,-64.5,-5092
"137",525,1,526,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,29.5,-64.5,-5057
"138",526,1,527,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,30.5,-64.5,-5023.25
"139",527,1,528,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,31.5,-64.5,-4736.5
"140",528,1,529,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,32.5,-64.5,-4648.75
"141",529,1,530,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,33.5,-64.5,-3923
"142",530,1,531,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,34.5,-64.5,-4927.75
"143",531,1,532,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,35.5,-64.5,-4937.75
"144",532,1,533,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,36.5,-64.5,-4961.75
"145",533,1,534,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,37.5,-64.5,-4872.25
"146",534,1,535,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,38.5,-64.5,-4900.25
"147",535,1,536,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,39.5,-64.5,-4790
"148",536,1,537,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,40.5,-64.5,-4549.75
"149",537,1,538,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,41.5,-64.5,-4220.25
"150",538,1,539,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,42.5,-64.5,-4661.75
"151",539,1,540,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,43.5,-64.5,-4539.75
"152",540,1,541,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,44.5,-64.5,-4160.5
"153",541,1,542,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,45.5,-64.5,-3954.25
"154",542,1,543,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,46.5,-64.5,-3967.75
"155",543,1,544,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,47.5,-64.5,-2897
"156",544,1,545,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,48.5,-64.5,-3971
"157",545,1,546,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,49.5,-64.5,-3513.75
"158",546,1,547,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,50.5,-64.5,-3535.25
"159",547,1,548,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,51.5,-64.5,-2891.5
"160",548,1,549,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,52.5,-64.5,-3955.99975586
"161",549,1,550,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,53.5,-64.5,-3441.5
"162",550,1,551,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,54.5,-64.5,-3883
"163",551,1,552,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,55.5,-64.5,-4031.5
"164",552,1,553,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,56.5,-64.5,-4063
"165",553,1,554,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,57.5,-64.5,-3988
"166",554,1,555,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,58.5,-64.5,-3978
"167",555,1,556,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,59.5,-64.5,-4093.5
"168",556,1,557,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,60.5,-64.5,-4234.5
"169",557,1,558,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,61.5,-64.5,-3932
"170",558,1,559,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,62.5,-64.5,-3597.75
"171",559,1,560,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,63.5,-64.5,-3705.5
"172",560,1,561,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,64.5,-64.5,-3905.5
"173",561,1,562,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,65.5,-64.5,-3775.75
"174",562,1,563,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,66.5,-64.5,-3497
"175",563,1,564,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,67.5,-64.5,-3374
"176",564,1,565,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,68.5,-64.5,-3190
"177",565,1,566,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,69.5,-64.5,-3131
"178",566,1,567,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,70.5,-64.5,-3295
"179",567,1,568,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,71.5,-64.5,-3312
"180",568,1,569,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,72.5,-64.5,-3538.75
"181",569,1,570,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,73.5,-64.5,-3616.75
"182",570,1,571,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,74.5,-64.5,-3455
"183",571,1,572,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,75.5,-64.5,-3430.75
"184",572,1,573,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,76.5,-64.5,-3478
"185",573,1,574,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,77.5,-64.5,-3560.75
"186",574,1,575,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,78.5,-64.5,-3589.75
"187",575,1,576,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,79.5,-64.5,-3585
"188",576,1,577,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,80.5,-64.5,-3541
"189",577,1,578,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,81.5,-64.5,-3579.75
"190",578,1,579,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,82.5,-64.5,-3538.75
"191",579,1,580,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,83.5,-64.5,-3517.75
"192",580,1,581,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,84.5,-64.5,-3570.75
"193",581,1,582,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,85.5,-64.5,-3523
"194",582,1,583,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,86.5,-64.5,-3507.75
"195",583,1,584,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,87.5,-64.5,-3387
"196",584,1,585,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,88.5,-64.5,-3672
"197",585,1,586,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,89.5,-64.5,-3721
"198",586,1,587,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,90.5,-64.5,-3460.5
"199",587,1,588,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,91.5,-64.5,-3000
"200",588,1,589,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,92.5,-64.5,-2977.75
"201",589,1,590,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,93.5,-64.5,-2731.5
"202",590,1,591,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,94.5,-64.5,-2115.75
"203",595,1,596,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,99.5,-64.5,-626.5
"204",598,1,599,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,102.5,-64.5,-1551.75
"205",599,1,600,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,103.5,-64.5,-822.250061035
"206",600,1,601,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,104.5,-64.5,-2072.74951172
"207",601,1,602,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,105.5,-64.5,-2005.25012207
"208",602,1,603,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,106.5,-64.5,-2619.25
"209",603,1,604,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,107.5,-64.5,-3216.75
"210",604,1,605,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,108.5,-64.5,-2988.75
"211",605,1,606,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,109.5,-64.5,-3146
"212",606,1,607,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,110.5,-64.5,-2721.25
"213",607,1,608,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,111.5,-64.5,-2764.75
"214",608,1,609,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,112.5,-64.5,-2291.75
"215",609,1,610,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,113.5,-64.5,-2396.99975586
"216",610,1,611,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,114.5,-64.5,-1861
"217",611,1,612,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,115.5,-64.5,-2116
"218",612,1,613,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,116.5,-64.5,-2107.25
"219",613,1,614,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,117.5,-64.5,-2673.75
"220",614,1,615,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,118.5,-64.5,-3148
"221",615,1,616,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,119.5,-64.5,-3184.5
"222",616,1,617,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,120.5,-64.5,-3355.75
"223",617,1,618,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,121.5,-64.5,-2983.5
"224",618,1,619,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,122.5,-64.5,-2621.5
"225",619,1,620,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,123.5,-64.5,-2914.25
"226",620,1,621,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,124.5,-64.5,-2499.25
"227",621,1,622,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,125.5,-64.5,-3353.25
"228",622,1,623,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,126.5,-64.5,-2920.25
