"","TARGET_FID","richness","species1","depth","x","y"
"415",-6181,3,"Bathypathes patula",3093.49853516,161.5,22.5
"416",-6181,3,"Schizopathes affinis",3093.49853516,161.5,22.5
"417",-6179,2,"Alternatipathes alternata",4967.5,159.5,22.5
"418",-6179,2,"Bathypathes patula",4967.5,159.5,22.5
"419",-6174,2,"Bathypathes patula",3664.74951172,154.5,22.5
"420",-6174,2,"Schizopathes affinis",3664.74951172,154.5,22.5
"421",-6168,1,"Bathypathes patula",3043.75024414,148.5,22.5
"422",-6164,1,"Bathypathes patula",3958.50048828,144.5,22.5
"423",-6163,1,"Bathypathes patula",3575.99975586,143.5,22.5
"424",-6162,2,"Bathypathes patula",2700.50073242,142.5,22.5
"425",-6162,2,"Trissopathes pseudotristicha",2700.50073242,142.5,22.5
"426",-6161,1,"Bathypathes patula",3467.50048828,141.5,22.5
"427",-6160,1,"Bathypathes patula",4187.00048828,140.5,22.5
"428",-6159,1,"Bathypathes patula",4613.75048828,139.5,22.5
"429",-6158,1,"Bathypathes patula",4121.25,138.5,22.5
"430",-6136,2,"Schizopathes affinis",3122.25,178.5,21.5
"431",-6136,2,"Bathypathes patula",3122.25,178.5,21.5
"432",-6135,4,"Bathypathes patula",3023.24975586,177.5,21.5
"433",-6135,4,"Abyssopathes lyra",3023.24975586,177.5,21.5
"434",-6135,4,"Alternatipathes alternata",3023.24975586,177.5,21.5
"435",-6135,4,"Schizopathes affinis",3023.24975586,177.5,21.5
"436",-6134,4,"Schizopathes affinis",2807.74975586,176.5,21.5
"437",-6134,4,"Alternatipathes alternata",2807.74975586,176.5,21.5
"438",-6134,4,"Abyssopathes lyra",2807.74975586,176.5,21.5
"439",-6134,4,"Bathypathes patula",2807.74975586,176.5,21.5
"440",-6133,4,"Alternatipathes alternata",3599.5,175.5,21.5
"441",-6133,4,"Bathypathes patula",3599.5,175.5,21.5
"442",-6133,4,"Schizopathes affinis",3599.5,175.5,21.5
"443",-6133,4,"Abyssopathes lyra",3599.5,175.5,21.5
"444",-6132,5,"Abyssopathes lyra",2577.25024414,174.5,21.5
"445",-6132,5,"Bathypathes patula",2577.25024414,174.5,21.5
"446",-6132,5,"Schizopathes affinis",2577.25024414,174.5,21.5
"447",-6132,5,"Alternatipathes alternata",2577.25024414,174.5,21.5
"448",-6132,5,"Trissopathes pseudotristicha",2577.25024414,174.5,21.5
"449",-6131,2,"Abyssopathes lyra",5186,173.5,21.5
"450",-6131,2,"Bathypathes patula",5186,173.5,21.5
"451",-6130,1,"Abyssopathes lyra",5414.5,172.5,21.5
"452",-6129,1,"Abyssopathes lyra",5632.5,171.5,21.5
"453",-6128,1,"Abyssopathes lyra",5647.75,170.5,21.5
"454",-6121,2,"Alternatipathes alternata",5008.25,163.5,21.5
"455",-6121,2,"Bathypathes patula",5008.25,163.5,21.5
"456",-6120,1,"Bathypathes patula",5228.25,162.5,21.5
"457",-6119,2,"Bathypathes patula",5082.25,161.5,21.5
"458",-6119,2,"Alternatipathes alternata",5082.25,161.5,21.5
"459",-6118,3,"Bathypathes patula",4500.25048828,160.5,21.5
"460",-6118,3,"Schizopathes affinis",4500.25048828,160.5,21.5
"461",-6118,3,"Alternatipathes alternata",4500.25048828,160.5,21.5
"462",-6117,6,"Alternatipathes alternata",1375.75024414,159.5,21.5
"463",-6117,6,"Trissopathes tristicha",1375.75024414,159.5,21.5
"464",-6117,6,"Trissopathes pseudotristicha",1375.75024414,159.5,21.5
"465",-6117,6,"Bathypathes patula",1375.75024414,159.5,21.5
"466",-6117,6,"Stichopathes spiessi",1375.75024414,159.5,21.5
"467",-6117,6,"Cirrhipathes spiralis",1375.75024414,159.5,21.5
"468",-6116,3,"Schizopathes affinis",4893.5,158.5,21.5
"469",-6116,3,"Bathypathes patula",4893.5,158.5,21.5
"470",-6116,3,"Alternatipathes alternata",4893.5,158.5,21.5
"471",-6114,3,"Alternatipathes alternata",4822.75,156.5,21.5
"472",-6114,3,"Schizopathes affinis",4822.75,156.5,21.5
"473",-6114,3,"Bathypathes patula",4822.75,156.5,21.5
"474",-6112,1,"Bathypathes patula",5087.75048828,154.5,21.5
"475",-6106,1,"Bathypathes patula",5144,148.5,21.5
"476",-6105,1,"Bathypathes patula",4810.5,147.5,21.5
"477",-6103,1,"Bathypathes patula",4262.25,145.5,21.5
"478",-6102,3,"Bathypathes patula",1925,144.5,21.5
"479",-6102,3,"Cirrhipathes spiralis",1925,144.5,21.5
"480",-6102,3,"Trissopathes pseudotristicha",1925,144.5,21.5
"481",-6101,1,"Bathypathes patula",3241.00024414,143.5,21.5
"482",-6100,1,"Bathypathes patula",3436.25,142.5,21.5
"483",-6099,1,"Bathypathes patula",4041.75,141.5,21.5
"484",-6098,1,"Bathypathes patula",4499,140.5,21.5
"485",-6097,1,"Bathypathes patula",4903.5,139.5,21.5
"486",-6096,1,"Bathypathes patula",5043.75,138.5,21.5
"487",-6095,1,"Bathypathes patula",4533.00048828,137.5,21.5
"488",-6086,1,"Cirrhipathes spiralis",1954.99926758,128.5,21.5
"489",-6074,2,"Bathypathes patula",4628.5,178.5,20.5
"490",-6074,2,"Schizopathes affinis",4628.5,178.5,20.5
"491",-6073,4,"Schizopathes affinis",4442.25,177.5,20.5
"492",-6073,4,"Bathypathes patula",4442.25,177.5,20.5
"493",-6073,4,"Abyssopathes lyra",4442.25,177.5,20.5
"494",-6073,4,"Alternatipathes alternata",4442.25,177.5,20.5
"495",-6072,4,"Alternatipathes alternata",3273.5,176.5,20.5
"496",-6072,4,"Bathypathes patula",3273.5,176.5,20.5
"497",-6072,4,"Abyssopathes lyra",3273.5,176.5,20.5
"498",-6072,4,"Schizopathes affinis",3273.5,176.5,20.5
"499",-6071,4,"Alternatipathes alternata",4027.5,175.5,20.5
"500",-6071,4,"Schizopathes affinis",4027.5,175.5,20.5
"501",-6071,4,"Abyssopathes lyra",4027.5,175.5,20.5
"502",-6071,4,"Bathypathes patula",4027.5,175.5,20.5
"503",-6070,4,"Abyssopathes lyra",4031,174.5,20.5
"504",-6070,4,"Bathypathes patula",4031,174.5,20.5
"505",-6070,4,"Alternatipathes alternata",4031,174.5,20.5
"506",-6070,4,"Schizopathes affinis",4031,174.5,20.5
"507",-6069,4,"Bathypathes patula",3742.49975586,173.5,20.5
"508",-6069,4,"Alternatipathes alternata",3742.49975586,173.5,20.5
"509",-6069,4,"Schizopathes affinis",3742.49975586,173.5,20.5
"510",-6069,4,"Abyssopathes lyra",3742.49975586,173.5,20.5
"511",-6068,1,"Abyssopathes lyra",5519.75,172.5,20.5
"512",-6067,1,"Abyssopathes lyra",5535.25,171.5,20.5
"513",-6066,1,"Abyssopathes lyra",5655,170.5,20.5
"514",-6061,1,"Bathypathes patula",5294.5,165.5,20.5
"515",-6059,3,"Schizopathes affinis",4426.5,163.5,20.5
"516",-6059,3,"Alternatipathes alternata",4426.5,163.5,20.5
"517",-6059,3,"Bathypathes patula",4426.5,163.5,20.5
"518",-6058,1,"Bathypathes patula",5127.25,162.5,20.5
"519",-6057,2,"Bathypathes patula",5080.75,161.5,20.5
"520",-6057,2,"Alternatipathes alternata",5080.75,161.5,20.5
"521",-6056,3,"Alternatipathes alternata",4478.75,160.5,20.5
"522",-6056,3,"Schizopathes affinis",4478.75,160.5,20.5
"523",-6056,3,"Bathypathes patula",4478.75,160.5,20.5
"524",-6054,1,"Bathypathes patula",5233.5,158.5,20.5
"525",-6052,4,"Bathypathes patula",2641.2487793,156.5,20.5
"526",-6052,4,"Alternatipathes alternata",2641.2487793,156.5,20.5
"527",-6052,4,"Trissopathes pseudotristicha",2641.2487793,156.5,20.5
"528",-6052,4,"Schizopathes affinis",2641.2487793,156.5,20.5
"529",-6046,1,"Bathypathes patula",4982,150.5,20.5
"530",-6045,2,"Schizopathes affinis",3947.25024414,149.5,20.5
"531",-6045,2,"Bathypathes patula",3947.25024414,149.5,20.5
"532",-6044,2,"Schizopathes affinis",4893,148.5,20.5
"533",-6044,2,"Bathypathes patula",4893,148.5,20.5
"534",-6043,1,"Bathypathes patula",3444.25,147.5,20.5
"535",-6042,2,"Trissopathes pseudotristicha",2481.99902344,146.5,20.5
"536",-6042,2,"Bathypathes patula",2481.99902344,146.5,20.5
"537",-6041,2,"Trissopathes pseudotristicha",2319.49975586,145.5,20.5
"538",-6041,2,"Bathypathes patula",2319.49975586,145.5,20.5
"539",-6040,1,"Bathypathes patula",3262.75048828,144.5,20.5
"540",-6039,1,"Bathypathes patula",4078.49975586,143.5,20.5
"541",-6038,3,"Cirrhipathes spiralis",1857.25,142.5,20.5
"542",-6038,3,"Bathypathes patula",1857.25,142.5,20.5
"543",-6038,3,"Trissopathes pseudotristicha",1857.25,142.5,20.5
"544",-6037,1,"Bathypathes patula",4420.25,141.5,20.5
"545",-6036,1,"Bathypathes patula",4710.25,140.5,20.5
"546",-6034,1,"Bathypathes patula",4377.99951172,138.5,20.5
"547",-6033,1,"Bathypathes patula",4754.25,137.5,20.5
"548",-6012,2,"Schizopathes affinis",4740,178.5,19.5
"549",-6012,2,"Bathypathes patula",4740,178.5,19.5
"550",-6011,4,"Schizopathes affinis",4268.25048828,177.5,19.5
"551",-6011,4,"Bathypathes patula",4268.25048828,177.5,19.5
"552",-6011,4,"Abyssopathes lyra",4268.25048828,177.5,19.5
"553",-6011,4,"Alternatipathes alternata",4268.25048828,177.5,19.5
"554",-6010,4,"Abyssopathes lyra",3141.99975586,176.5,19.5
"555",-6010,4,"Schizopathes affinis",3141.99975586,176.5,19.5
"556",-6010,4,"Alternatipathes alternata",3141.99975586,176.5,19.5
"557",-6010,4,"Bathypathes patula",3141.99975586,176.5,19.5
"558",-6009,4,"Alternatipathes alternata",3840.5,175.5,19.5
"559",-6009,4,"Schizopathes affinis",3840.5,175.5,19.5
"560",-6009,4,"Abyssopathes lyra",3840.5,175.5,19.5
"561",-6009,4,"Bathypathes patula",3840.5,175.5,19.5
"562",-6008,4,"Alternatipathes alternata",4177.5,174.5,19.5
"563",-6008,4,"Abyssopathes lyra",4177.5,174.5,19.5
"564",-6008,4,"Bathypathes patula",4177.5,174.5,19.5
"565",-6008,4,"Schizopathes affinis",4177.5,174.5,19.5
"566",-6007,4,"Schizopathes affinis",4274,173.5,19.5
"567",-6007,4,"Bathypathes patula",4274,173.5,19.5
"568",-6007,4,"Abyssopathes lyra",4274,173.5,19.5
"569",-6007,4,"Alternatipathes alternata",4274,173.5,19.5
"570",-6006,4,"Schizopathes affinis",4691.75048828,172.5,19.5
"571",-6006,4,"Abyssopathes lyra",4691.75048828,172.5,19.5
"572",-6006,4,"Bathypathes patula",4691.75048828,172.5,19.5
"573",-6006,4,"Alternatipathes alternata",4691.75048828,172.5,19.5
"574",-6005,3,"Bathypathes patula",5021.50048828,171.5,19.5
"575",-6005,3,"Alternatipathes alternata",5021.50048828,171.5,19.5
"576",-6005,3,"Abyssopathes lyra",5021.50048828,171.5,19.5
"577",-6004,4,"Alternatipathes alternata",4808.74902344,170.5,19.5
"578",-6004,4,"Abyssopathes lyra",4808.74902344,170.5,19.5
"579",-6004,4,"Bathypathes patula",4808.74902344,170.5,19.5
"580",-6004,4,"Schizopathes affinis",4808.74902344,170.5,19.5
"581",-6003,1,"Abyssopathes lyra",5388.5,169.5,19.5
"582",-6002,1,"Bathypathes patula",5293.25,168.5,19.5
"583",-6001,5,"Trissopathes tristicha",2250.74926758,167.5,19.5
"584",-6001,5,"Schizopathes affinis",2250.74926758,167.5,19.5
"585",-6001,5,"Bathypathes patula",2250.74926758,167.5,19.5
"586",-6001,5,"Trissopathes pseudotristicha",2250.74926758,167.5,19.5
"587",-6001,5,"Alternatipathes alternata",2250.74926758,167.5,19.5
"588",-6000,3,"Schizopathes affinis",3994.25024414,166.5,19.5
"589",-6000,3,"Bathypathes patula",3994.25024414,166.5,19.5
"590",-6000,3,"Alternatipathes alternata",3994.25024414,166.5,19.5
"591",-5998,1,"Bathypathes patula",5136.50048828,164.5,19.5
"592",-5997,1,"Bathypathes patula",5126.5,163.5,19.5
"593",-5996,3,"Bathypathes patula",4086.99926758,162.5,19.5
"594",-5996,3,"Alternatipathes alternata",4086.99926758,162.5,19.5
"595",-5996,3,"Schizopathes affinis",4086.99926758,162.5,19.5
"596",-5995,1,"Bathypathes patula",5143.5,161.5,19.5
"597",-5994,4,"Schizopathes affinis",2737.24902344,160.5,19.5
"598",-5994,4,"Bathypathes patula",2737.24902344,160.5,19.5
"599",-5994,4,"Alternatipathes alternata",2737.24902344,160.5,19.5
"600",-5994,4,"Trissopathes pseudotristicha",2737.24902344,160.5,19.5
"601",-5993,3,"Alternatipathes alternata",4042.74951172,159.5,19.5
"602",-5993,3,"Bathypathes patula",4042.74951172,159.5,19.5
"603",-5993,3,"Schizopathes affinis",4042.74951172,159.5,19.5
"604",-5991,1,"Bathypathes patula",5283.25048828,157.5,19.5
"605",-5987,3,"Bathypathes patula",2887.99951172,153.5,19.5
"606",-5987,3,"Alternatipathes alternata",2887.99951172,153.5,19.5
"607",-5987,3,"Schizopathes affinis",2887.99951172,153.5,19.5
"608",-5986,2,"Bathypathes patula",4899.5,152.5,19.5
"609",-5986,2,"Schizopathes affinis",4899.5,152.5,19.5
"610",-5985,2,"Bathypathes patula",4530.75048828,151.5,19.5
"611",-5985,2,"Schizopathes affinis",4530.75048828,151.5,19.5
"612",-5984,2,"Schizopathes affinis",3439.75146484,150.5,19.5
"613",-5984,2,"Bathypathes patula",3439.75146484,150.5,19.5
"614",-5980,1,"Bathypathes patula",4187.24951172,146.5,19.5
"615",-5979,4,"Stichopathes spiessi",1636.49902344,145.5,19.5
"616",-5979,4,"Bathypathes patula",1636.49902344,145.5,19.5
"617",-5979,4,"Trissopathes pseudotristicha",1636.49902344,145.5,19.5
"618",-5979,4,"Cirrhipathes spiralis",1636.49902344,145.5,19.5
"619",-5978,1,"Bathypathes patula",4319.00146484,144.5,19.5
"620",-5977,1,"Bathypathes patula",4272.25,143.5,19.5
"621",-5976,2,"Trissopathes pseudotristicha",2542.25073242,142.5,19.5
"622",-5976,2,"Bathypathes patula",2542.25073242,142.5,19.5
"623",-5975,1,"Bathypathes patula",4469.5,141.5,19.5
"624",-5974,1,"Bathypathes patula",4672.25,140.5,19.5
"625",-5973,1,"Bathypathes patula",5037.25097656,139.5,19.5
"626",-5972,1,"Bathypathes patula",4508.75,138.5,19.5
"627",-5971,1,"Bathypathes patula",5198.74951172,137.5,19.5
"628",-5970,1,"Bathypathes patula",4784.75,136.5,19.5
"629",-5955,1,"Myriopathes myriophylla",204.500427246,121.5,19.5
"630",-5950,2,"Schizopathes affinis",4914.75,178.5,18.5
"631",-5950,2,"Bathypathes patula",4914.75,178.5,18.5
"632",-5949,4,"Schizopathes affinis",4493,177.5,18.5
"633",-5949,4,"Abyssopathes lyra",4493,177.5,18.5
"634",-5949,4,"Bathypathes patula",4493,177.5,18.5
"635",-5949,4,"Alternatipathes alternata",4493,177.5,18.5
"636",-5948,4,"Schizopathes affinis",4204.49951172,176.5,18.5
"637",-5948,4,"Abyssopathes lyra",4204.49951172,176.5,18.5
"638",-5948,4,"Bathypathes patula",4204.49951172,176.5,18.5
"639",-5948,4,"Alternatipathes alternata",4204.49951172,176.5,18.5
"640",-5947,5,"Bathypathes patula",2679,175.5,18.5
"641",-5947,5,"Abyssopathes lyra",2679,175.5,18.5
"642",-5947,5,"Schizopathes affinis",2679,175.5,18.5
"643",-5947,5,"Trissopathes pseudotristicha",2679,175.5,18.5
"644",-5947,5,"Alternatipathes alternata",2679,175.5,18.5
"645",-5946,4,"Schizopathes affinis",3540.50024414,174.5,18.5
"646",-5946,4,"Alternatipathes alternata",3540.50024414,174.5,18.5
"647",-5946,4,"Abyssopathes lyra",3540.50024414,174.5,18.5
"648",-5946,4,"Bathypathes patula",3540.50024414,174.5,18.5
"649",-5945,4,"Bathypathes patula",4070,173.5,18.5
"650",-5945,4,"Alternatipathes alternata",4070,173.5,18.5
"651",-5945,4,"Abyssopathes lyra",4070,173.5,18.5
"652",-5945,4,"Schizopathes affinis",4070,173.5,18.5
"653",-5944,4,"Bathypathes patula",3827.75,172.5,18.5
"654",-5944,4,"Schizopathes affinis",3827.75,172.5,18.5
"655",-5944,4,"Alternatipathes alternata",3827.75,172.5,18.5
"656",-5944,4,"Abyssopathes lyra",3827.75,172.5,18.5
"657",-5943,6,"Bathypathes patula",1370.25,171.5,18.5
"658",-5943,6,"Trissopathes pseudotristicha",1370.25,171.5,18.5
"659",-5943,6,"Cirrhipathes spiralis",1370.25,171.5,18.5
"660",-5943,6,"Stichopathes spiessi",1370.25,171.5,18.5
"661",-5943,6,"Trissopathes tristicha",1370.25,171.5,18.5
"662",-5943,6,"Alternatipathes alternata",1370.25,171.5,18.5
"663",-5942,4,"Alternatipathes alternata",3178.25024414,170.5,18.5
"664",-5942,4,"Bathypathes patula",3178.25024414,170.5,18.5
"665",-5942,4,"Abyssopathes lyra",3178.25024414,170.5,18.5
"666",-5942,4,"Schizopathes affinis",3178.25024414,170.5,18.5
"667",-5941,2,"Abyssopathes lyra",5286.25,169.5,18.5
"668",-5941,2,"Bathypathes patula",5286.25,169.5,18.5
"669",-5940,1,"Bathypathes patula",5200.25,168.5,18.5
"670",-5939,3,"Bathypathes patula",4657.75048828,167.5,18.5
"671",-5939,3,"Schizopathes affinis",4657.75048828,167.5,18.5
"672",-5939,3,"Alternatipathes alternata",4657.75048828,167.5,18.5
"673",-5938,3,"Schizopathes affinis",4880.00048828,166.5,18.5
"674",-5938,3,"Alternatipathes alternata",4880.00048828,166.5,18.5
"675",-5938,3,"Bathypathes patula",4880.00048828,166.5,18.5
"676",-5937,1,"Bathypathes patula",5238.24951172,165.5,18.5
"677",-5935,2,"Alternatipathes alternata",5082.25,163.5,18.5
"678",-5935,2,"Bathypathes patula",5082.25,163.5,18.5
"679",-5933,3,"Alternatipathes alternata",4323.50048828,161.5,18.5
"680",-5933,3,"Schizopathes affinis",4323.50048828,161.5,18.5
"681",-5933,3,"Bathypathes patula",4323.50048828,161.5,18.5
"682",-5923,1,"Bathypathes patula",5178.25,151.5,18.5
"683",-5919,2,"Bathypathes patula",3833.99926758,147.5,18.5
"684",-5919,2,"Schizopathes affinis",3833.99926758,147.5,18.5
"685",-5918,2,"Schizopathes affinis",3699.5,146.5,18.5
"686",-5918,2,"Bathypathes patula",3699.5,146.5,18.5
"687",-5917,1,"Bathypathes patula",3346.5,145.5,18.5
"688",-5916,1,"Bathypathes patula",3296.24951172,144.5,18.5
"689",-5915,1,"Bathypathes patula",3460.99902344,143.5,18.5
"690",-5914,1,"Bathypathes patula",3872.75,142.5,18.5
"691",-5913,1,"Bathypathes patula",4608,141.5,18.5
"692",-5912,1,"Bathypathes patula",4933.25048828,140.5,18.5
"693",-5911,1,"Bathypathes patula",5105.24951172,139.5,18.5
"694",-5910,1,"Bathypathes patula",5196.74951172,138.5,18.5
"695",-5909,1,"Bathypathes patula",5129.5,137.5,18.5
"696",-5908,1,"Bathypathes patula",4855.50048828,136.5,18.5
"697",-5907,1,"Bathypathes patula",3800.25024414,135.5,18.5
"698",-5893,1,"Myriopathes myriophylla",142.499771118,121.5,18.5
"699",-5888,2,"Bathypathes patula",4137,178.5,17.5
"700",-5888,2,"Schizopathes affinis",4137,178.5,17.5
"701",-5887,4,"Alternatipathes alternata",4324,177.5,17.5
"702",-5887,4,"Bathypathes patula",4324,177.5,17.5
"703",-5887,4,"Schizopathes affinis",4324,177.5,17.5
"704",-5887,4,"Abyssopathes lyra",4324,177.5,17.5
"705",-5886,4,"Schizopathes affinis",3473.25024414,176.5,17.5
"706",-5886,4,"Abyssopathes lyra",3473.25024414,176.5,17.5
"707",-5886,4,"Bathypathes patula",3473.25024414,176.5,17.5
"708",-5886,4,"Alternatipathes alternata",3473.25024414,176.5,17.5
"709",-5885,4,"Alternatipathes alternata",3916.49975586,175.5,17.5
"710",-5885,4,"Abyssopathes lyra",3916.49975586,175.5,17.5
"711",-5885,4,"Bathypathes patula",3916.49975586,175.5,17.5
"712",-5885,4,"Schizopathes affinis",3916.49975586,175.5,17.5
"713",-5884,4,"Alternatipathes alternata",3790.75,174.5,17.5
"714",-5884,4,"Schizopathes affinis",3790.75,174.5,17.5
"715",-5884,4,"Bathypathes patula",3790.75,174.5,17.5
"716",-5884,4,"Abyssopathes lyra",3790.75,174.5,17.5
"717",-5883,4,"Bathypathes patula",4517.75048828,173.5,17.5
"718",-5883,4,"Schizopathes affinis",4517.75048828,173.5,17.5
"719",-5883,4,"Alternatipathes alternata",4517.75048828,173.5,17.5
"720",-5883,4,"Abyssopathes lyra",4517.75048828,173.5,17.5
"721",-5882,4,"Alternatipathes alternata",4010.5,172.5,17.5
"722",-5882,4,"Schizopathes affinis",4010.5,172.5,17.5
"723",-5882,4,"Bathypathes patula",4010.5,172.5,17.5
"724",-5882,4,"Abyssopathes lyra",4010.5,172.5,17.5
"725",-5881,4,"Schizopathes affinis",4159.5,171.5,17.5
"726",-5881,4,"Alternatipathes alternata",4159.5,171.5,17.5
"727",-5881,4,"Abyssopathes lyra",4159.5,171.5,17.5
"728",-5881,4,"Bathypathes patula",4159.5,171.5,17.5
"729",-5880,2,"Abyssopathes lyra",5262.75,170.5,17.5
"730",-5880,2,"Bathypathes patula",5262.75,170.5,17.5
"731",-5879,2,"Abyssopathes lyra",5282,169.5,17.5
"732",-5879,2,"Bathypathes patula",5282,169.5,17.5
"733",-5878,2,"Bathypathes patula",5206.75,168.5,17.5
"734",-5878,2,"Abyssopathes lyra",5206.75,168.5,17.5
"735",-5877,1,"Bathypathes patula",5296.75,167.5,17.5
"736",-5874,1,"Bathypathes patula",5158.5,164.5,17.5
"737",-5873,1,"Bathypathes patula",5123.75,163.5,17.5
"738",-5864,3,"Bathypathes patula",4574.75048828,154.5,17.5
"739",-5864,3,"Alternatipathes alternata",4574.75048828,154.5,17.5
"740",-5864,3,"Schizopathes affinis",4574.75048828,154.5,17.5
"741",-5862,3,"Schizopathes affinis",4021.7512207,152.5,17.5
"742",-5862,3,"Alternatipathes alternata",4021.7512207,152.5,17.5
"743",-5862,3,"Bathypathes patula",4021.7512207,152.5,17.5
"744",-5861,3,"Bathypathes patula",3851.50097656,151.5,17.5
"745",-5861,3,"Alternatipathes alternata",3851.50097656,151.5,17.5
"746",-5861,3,"Schizopathes affinis",3851.50097656,151.5,17.5
"747",-5860,5,"Alternatipathes alternata",2249.99853516,150.5,17.5
"748",-5860,5,"Bathypathes patula",2249.99853516,150.5,17.5
"749",-5860,5,"Schizopathes affinis",2249.99853516,150.5,17.5
"750",-5860,5,"Trissopathes tristicha",2249.99853516,150.5,17.5
"751",-5860,5,"Trissopathes pseudotristicha",2249.99853516,150.5,17.5
"752",-5859,1,"Bathypathes patula",5246,149.5,17.5
"753",-5857,2,"Schizopathes affinis",4885.75,147.5,17.5
"754",-5857,2,"Bathypathes patula",4885.75,147.5,17.5
"755",-5856,2,"Schizopathes affinis",3238.24975586,146.5,17.5
"756",-5856,2,"Bathypathes patula",3238.24975586,146.5,17.5
"757",-5855,1,"Bathypathes patula",3300.25,145.5,17.5
"758",-5854,1,"Bathypathes patula",3727.99975586,144.5,17.5
"759",-5853,1,"Bathypathes patula",4176.99951172,143.5,17.5
"760",-5852,1,"Bathypathes patula",4167.25,142.5,17.5
"761",-5851,1,"Bathypathes patula",4703.75,141.5,17.5
"762",-5850,1,"Bathypathes patula",4909.25,140.5,17.5
"763",-5849,1,"Bathypathes patula",5069.5,139.5,17.5
"764",-5848,1,"Bathypathes patula",4989.25,138.5,17.5
"765",-5847,1,"Bathypathes patula",4808.25,137.5,17.5
"766",-5846,1,"Bathypathes patula",5156.25,136.5,17.5
"767",-5845,1,"Bathypathes patula",4440.5,135.5,17.5
"768",-5826,2,"Schizopathes affinis",4621,178.5,16.5
"769",-5826,2,"Bathypathes patula",4621,178.5,16.5
"770",-5825,4,"Bathypathes patula",4252,177.5,16.5
"771",-5825,4,"Alternatipathes alternata",4252,177.5,16.5
"772",-5825,4,"Abyssopathes lyra",4252,177.5,16.5
"773",-5825,4,"Schizopathes affinis",4252,177.5,16.5
"774",-5824,4,"Bathypathes patula",4274.25,176.5,16.5
"775",-5824,4,"Abyssopathes lyra",4274.25,176.5,16.5
"776",-5824,4,"Alternatipathes alternata",4274.25,176.5,16.5
"777",-5824,4,"Schizopathes affinis",4274.25,176.5,16.5
"778",-5823,4,"Bathypathes patula",4122.49951172,175.5,16.5
