"","TARGET_FID","richness","species1","depth","x","y","min_depth","max_depth","min_lat","max_lat"
"280",1107,2,"Alternatipathes alternata",5083,-112.5,-64.5,182,5089,-70.333328,56.350281
"281",1107,2,"Bathypathes patula",5083,-112.5,-64.5,273,5303.52,-68.120833,59.04833
"282",1108,1,"Bathypathes patula",5103.75,-111.5,-64.5,273,5303.52,-68.120833,59.04833
"283",1109,2,"Alternatipathes alternata",5073,-110.5,-64.5,182,5089,-70.333328,56.350281
"284",1109,2,"Bathypathes patula",5073,-110.5,-64.5,273,5303.52,-68.120833,59.04833
"285",1110,2,"Alternatipathes alternata",5026,-109.5,-64.5,182,5089,-70.333328,56.350281
"286",1110,2,"Bathypathes patula",5026,-109.5,-64.5,273,5303.52,-68.120833,59.04833
"287",1111,2,"Alternatipathes alternata",4992.75,-108.5,-64.5,182,5089,-70.333328,56.350281
"288",1111,2,"Bathypathes patula",4992.75,-108.5,-64.5,273,5303.52,-68.120833,59.04833
"289",1112,2,"Alternatipathes alternata",4993.75,-107.5,-64.5,182,5089,-70.333328,56.350281
"290",1112,2,"Bathypathes patula",4993.75,-107.5,-64.5,273,5303.52,-68.120833,59.04833
"291",1113,2,"Alternatipathes alternata",5008.5,-106.5,-64.5,182,5089,-70.333328,56.350281
"292",1113,2,"Bathypathes patula",5008.5,-106.5,-64.5,273,5303.52,-68.120833,59.04833
"293",1114,2,"Alternatipathes alternata",5018.75,-105.5,-64.5,182,5089,-70.333328,56.350281
"294",1114,2,"Bathypathes patula",5018.75,-105.5,-64.5,273,5303.52,-68.120833,59.04833
"295",1115,2,"Alternatipathes alternata",4978.25,-104.5,-64.5,182,5089,-70.333328,56.350281
"296",1115,2,"Bathypathes patula",4978.25,-104.5,-64.5,273,5303.52,-68.120833,59.04833
"297",1116,2,"Alternatipathes alternata",4982.75,-103.5,-64.5,182,5089,-70.333328,56.350281
"298",1116,2,"Bathypathes patula",4982.75,-103.5,-64.5,273,5303.52,-68.120833,59.04833
"299",1117,2,"Alternatipathes alternata",4977,-102.5,-64.5,182,5089,-70.333328,56.350281
"300",1117,2,"Bathypathes patula",4977,-102.5,-64.5,273,5303.52,-68.120833,59.04833
"301",1118,2,"Alternatipathes alternata",4953,-101.5,-64.5,182,5089,-70.333328,56.350281
"302",1118,2,"Bathypathes patula",4953,-101.5,-64.5,273,5303.52,-68.120833,59.04833
"303",1119,2,"Alternatipathes alternata",4967,-100.5,-64.5,182,5089,-70.333328,56.350281
"304",1119,2,"Bathypathes patula",4967,-100.5,-64.5,273,5303.52,-68.120833,59.04833
"305",1120,2,"Alternatipathes alternata",4930,-99.5,-64.5,182,5089,-70.333328,56.350281
"306",1120,2,"Bathypathes patula",4930,-99.5,-64.5,273,5303.52,-68.120833,59.04833
"307",1121,2,"Alternatipathes alternata",4931.5,-98.5,-64.5,182,5089,-70.333328,56.350281
"308",1121,2,"Bathypathes patula",4931.5,-98.5,-64.5,273,5303.52,-68.120833,59.04833
"309",1122,2,"Alternatipathes alternata",4890,-97.5,-64.5,182,5089,-70.333328,56.350281
"310",1122,2,"Bathypathes patula",4890,-97.5,-64.5,273,5303.52,-68.120833,59.04833
"311",1123,2,"Alternatipathes alternata",4877,-96.5,-64.5,182,5089,-70.333328,56.350281
"312",1123,2,"Bathypathes patula",4877,-96.5,-64.5,273,5303.52,-68.120833,59.04833
"313",1124,3,"Abyssopathes lyra",4865.5,-95.5,-64.5,2050,5772.36,-67.916672,36.17
"314",1124,3,"Alternatipathes alternata",4865.5,-95.5,-64.5,182,5089,-70.333328,56.350281
"315",1124,3,"Bathypathes patula",4865.5,-95.5,-64.5,273,5303.52,-68.120833,59.04833
"316",1125,3,"Abyssopathes lyra",4765.5,-94.5,-64.5,2050,5772.36,-67.916672,36.17
"317",1125,3,"Alternatipathes alternata",4765.5,-94.5,-64.5,182,5089,-70.333328,56.350281
"318",1125,3,"Bathypathes patula",4765.5,-94.5,-64.5,273,5303.52,-68.120833,59.04833
"319",1126,3,"Abyssopathes lyra",4625.25,-93.5,-64.5,2050,5772.36,-67.916672,36.17
"320",1126,3,"Alternatipathes alternata",4625.25,-93.5,-64.5,182,5089,-70.333328,56.350281
"321",1126,3,"Bathypathes patula",4625.25,-93.5,-64.5,273,5303.52,-68.120833,59.04833
"322",1127,3,"Abyssopathes lyra",4728,-92.5,-64.5,2050,5772.36,-67.916672,36.17
"323",1127,3,"Alternatipathes alternata",4728,-92.5,-64.5,182,5089,-70.333328,56.350281
"324",1127,3,"Bathypathes patula",4728,-92.5,-64.5,273,5303.52,-68.120833,59.04833
"325",1128,3,"Abyssopathes lyra",3274.25,-91.5,-64.5,2050,5772.36,-67.916672,36.17
"326",1128,3,"Alternatipathes alternata",3274.25,-91.5,-64.5,182,5089,-70.333328,56.350281
"327",1128,3,"Bathypathes patula",3274.25,-91.5,-64.5,273,5303.52,-68.120833,59.04833
"328",1129,2,"Abyssopathes lyra",4710.75,-90.5,-64.5,2050,5772.36,-67.916672,36.17
"329",1129,2,"Alternatipathes alternata",4710.75,-90.5,-64.5,182,5089,-70.333328,56.350281
"330",1130,2,"Abyssopathes lyra",4468.75,-89.5,-64.5,2050,5772.36,-67.916672,36.17
"331",1130,2,"Alternatipathes alternata",4468.75,-89.5,-64.5,182,5089,-70.333328,56.350281
"332",1144,1,"Bathypathes patula",3177,-179.5,-63.5,273,5303.52,-68.120833,59.04833
"333",1145,1,"Bathypathes patula",3464.25,-178.5,-63.5,273,5303.52,-68.120833,59.04833
"334",1146,1,"Bathypathes patula",3518,-177.5,-63.5,273,5303.52,-68.120833,59.04833
"335",1147,1,"Bathypathes patula",3526.75,-176.5,-63.5,273,5303.52,-68.120833,59.04833
"336",1148,1,"Bathypathes patula",3646.25,-175.5,-63.5,273,5303.52,-68.120833,59.04833
"337",1149,1,"Bathypathes patula",3119.75,-174.5,-63.5,273,5303.52,-68.120833,59.04833
"338",1150,1,"Bathypathes patula",3149.25,-173.5,-63.5,273,5303.52,-68.120833,59.04833
"339",1151,1,"Bathypathes patula",2689.25,-172.5,-63.5,273,5303.52,-68.120833,59.04833
"340",1152,1,"Bathypathes patula",3014.75,-171.5,-63.5,273,5303.52,-68.120833,59.04833
"341",1153,1,"Bathypathes patula",2910,-170.5,-63.5,273,5303.52,-68.120833,59.04833
"342",1154,1,"Bathypathes patula",2813.5,-169.5,-63.5,273,5303.52,-68.120833,59.04833
"343",1155,1,"Bathypathes patula",2586.25,-168.5,-63.5,273,5303.52,-68.120833,59.04833
"344",1156,1,"Bathypathes patula",2406,-167.5,-63.5,273,5303.52,-68.120833,59.04833
"345",1157,1,"Bathypathes patula",2703.75,-166.5,-63.5,273,5303.52,-68.120833,59.04833
"346",1158,1,"Bathypathes patula",2641.75,-165.5,-63.5,273,5303.52,-68.120833,59.04833
"347",1159,1,"Bathypathes patula",2745.75,-164.5,-63.5,273,5303.52,-68.120833,59.04833
"348",1160,1,"Bathypathes patula",2480,-163.5,-63.5,273,5303.52,-68.120833,59.04833
"349",1161,1,"Bathypathes patula",2883.5,-162.5,-63.5,273,5303.52,-68.120833,59.04833
"350",1162,1,"Bathypathes patula",2986,-161.5,-63.5,273,5303.52,-68.120833,59.04833
"351",1163,1,"Bathypathes patula",2935.5,-160.5,-63.5,273,5303.52,-68.120833,59.04833
"352",1164,1,"Bathypathes patula",2882,-159.5,-63.5,273,5303.52,-68.120833,59.04833
"353",1165,1,"Bathypathes patula",2791.75,-158.5,-63.5,273,5303.52,-68.120833,59.04833
"354",1166,1,"Bathypathes patula",2882.25,-157.5,-63.5,273,5303.52,-68.120833,59.04833
"355",1167,1,"Bathypathes patula",3154.25,-156.5,-63.5,273,5303.52,-68.120833,59.04833
"356",1168,1,"Bathypathes patula",3213.25,-155.5,-63.5,273,5303.52,-68.120833,59.04833
"357",1169,1,"Bathypathes patula",3086.5,-154.5,-63.5,273,5303.52,-68.120833,59.04833
"358",1170,1,"Bathypathes patula",3176.5,-153.5,-63.5,273,5303.52,-68.120833,59.04833
"359",1171,1,"Bathypathes patula",3183.25,-152.5,-63.5,273,5303.52,-68.120833,59.04833
"360",1172,1,"Bathypathes patula",3694.75,-151.5,-63.5,273,5303.52,-68.120833,59.04833
"361",1173,1,"Bathypathes patula",3556,-150.5,-63.5,273,5303.52,-68.120833,59.04833
"362",1174,1,"Bathypathes patula",4154.25,-149.5,-63.5,273,5303.52,-68.120833,59.04833
"363",1175,1,"Bathypathes patula",3419.25,-148.5,-63.5,273,5303.52,-68.120833,59.04833
"364",1176,1,"Bathypathes patula",4032.75,-147.5,-63.5,273,5303.52,-68.120833,59.04833
"365",1177,1,"Bathypathes patula",4109.5,-146.5,-63.5,273,5303.52,-68.120833,59.04833
"366",1178,1,"Bathypathes patula",3725,-145.5,-63.5,273,5303.52,-68.120833,59.04833
"367",1179,1,"Bathypathes patula",3725,-144.5,-63.5,273,5303.52,-68.120833,59.04833
"368",1180,1,"Bathypathes patula",3997.75,-143.5,-63.5,273,5303.52,-68.120833,59.04833
"369",1181,1,"Bathypathes patula",4310,-142.5,-63.5,273,5303.52,-68.120833,59.04833
"370",1182,1,"Bathypathes patula",4121.5,-141.5,-63.5,273,5303.52,-68.120833,59.04833
"371",1183,1,"Bathypathes patula",4440.25,-140.5,-63.5,273,5303.52,-68.120833,59.04833
"372",1184,1,"Bathypathes patula",4502,-139.5,-63.5,273,5303.52,-68.120833,59.04833
"373",1185,1,"Bathypathes patula",3974,-138.5,-63.5,273,5303.52,-68.120833,59.04833
"374",1186,1,"Bathypathes patula",4799.75,-137.5,-63.5,273,5303.52,-68.120833,59.04833
"375",1187,1,"Bathypathes patula",4761.75,-136.5,-63.5,273,5303.52,-68.120833,59.04833
"376",1188,1,"Bathypathes patula",4531,-135.5,-63.5,273,5303.52,-68.120833,59.04833
"377",1189,1,"Bathypathes patula",4702,-134.5,-63.5,273,5303.52,-68.120833,59.04833
"378",1190,1,"Bathypathes patula",4629.25,-133.5,-63.5,273,5303.52,-68.120833,59.04833
"379",1191,1,"Bathypathes patula",5065.5,-132.5,-63.5,273,5303.52,-68.120833,59.04833
"380",1192,1,"Bathypathes patula",4373.25,-131.5,-63.5,273,5303.52,-68.120833,59.04833
"381",1193,1,"Bathypathes patula",4876.5,-130.5,-63.5,273,5303.52,-68.120833,59.04833
"382",1194,1,"Bathypathes patula",4995,-129.5,-63.5,273,5303.52,-68.120833,59.04833
"383",1195,1,"Bathypathes patula",4724.75,-128.5,-63.5,273,5303.52,-68.120833,59.04833
"384",1196,1,"Bathypathes patula",4827,-127.5,-63.5,273,5303.52,-68.120833,59.04833
"385",1197,1,"Bathypathes patula",4905.5,-126.5,-63.5,273,5303.52,-68.120833,59.04833
"386",1198,1,"Bathypathes patula",5012,-125.5,-63.5,273,5303.52,-68.120833,59.04833
"387",1199,1,"Bathypathes patula",4975.25,-124.5,-63.5,273,5303.52,-68.120833,59.04833
"388",1200,1,"Bathypathes patula",4971,-123.5,-63.5,273,5303.52,-68.120833,59.04833
"389",1201,1,"Bathypathes patula",4982,-122.5,-63.5,273,5303.52,-68.120833,59.04833
"390",1202,1,"Bathypathes patula",4962.5,-121.5,-63.5,273,5303.52,-68.120833,59.04833
"391",1203,1,"Bathypathes patula",5049.75,-120.5,-63.5,273,5303.52,-68.120833,59.04833
"392",1204,1,"Bathypathes patula",5041.25,-119.5,-63.5,273,5303.52,-68.120833,59.04833
"393",1205,1,"Bathypathes patula",4946.25,-118.5,-63.5,273,5303.52,-68.120833,59.04833
"394",1206,1,"Bathypathes patula",5033.75,-117.5,-63.5,273,5303.52,-68.120833,59.04833
"395",1207,1,"Bathypathes patula",5167.75,-116.5,-63.5,273,5303.52,-68.120833,59.04833
"396",1208,1,"Bathypathes patula",5120,-115.5,-63.5,273,5303.52,-68.120833,59.04833
"397",1209,1,"Bathypathes patula",5154.75,-114.5,-63.5,273,5303.52,-68.120833,59.04833
"398",1210,1,"Bathypathes patula",5144.75,-113.5,-63.5,273,5303.52,-68.120833,59.04833
"399",1211,1,"Bathypathes patula",5131,-112.5,-63.5,273,5303.52,-68.120833,59.04833
"400",1212,1,"Bathypathes patula",5132.75,-111.5,-63.5,273,5303.52,-68.120833,59.04833
"401",1213,1,"Bathypathes patula",5137.75,-110.5,-63.5,273,5303.52,-68.120833,59.04833
"402",1214,1,"Bathypathes patula",5141,-109.5,-63.5,273,5303.52,-68.120833,59.04833
"403",1215,1,"Bathypathes patula",5144.75,-108.5,-63.5,273,5303.52,-68.120833,59.04833
"404",1216,1,"Bathypathes patula",5145,-107.5,-63.5,273,5303.52,-68.120833,59.04833
"405",1217,1,"Bathypathes patula",5151,-106.5,-63.5,273,5303.52,-68.120833,59.04833
"406",1218,1,"Bathypathes patula",5153.5,-105.5,-63.5,273,5303.52,-68.120833,59.04833
"407",1219,1,"Bathypathes patula",5145.25,-104.5,-63.5,273,5303.52,-68.120833,59.04833
"408",1220,1,"Bathypathes patula",5093.25,-103.5,-63.5,273,5303.52,-68.120833,59.04833
"409",1221,2,"Alternatipathes alternata",5062,-102.5,-63.5,182,5089,-70.333328,56.350281
"410",1221,2,"Bathypathes patula",5062,-102.5,-63.5,273,5303.52,-68.120833,59.04833
"411",1222,2,"Alternatipathes alternata",5051.25,-101.5,-63.5,182,5089,-70.333328,56.350281
"412",1222,2,"Bathypathes patula",5051.25,-101.5,-63.5,273,5303.52,-68.120833,59.04833
"413",1223,2,"Alternatipathes alternata",5031,-100.5,-63.5,182,5089,-70.333328,56.350281
"414",1223,2,"Bathypathes patula",5031,-100.5,-63.5,273,5303.52,-68.120833,59.04833
"415",1224,2,"Alternatipathes alternata",4998,-99.5,-63.5,182,5089,-70.333328,56.350281
"416",1224,2,"Bathypathes patula",4998,-99.5,-63.5,273,5303.52,-68.120833,59.04833
"417",1225,2,"Alternatipathes alternata",5002,-98.5,-63.5,182,5089,-70.333328,56.350281
"418",1225,2,"Bathypathes patula",5002,-98.5,-63.5,273,5303.52,-68.120833,59.04833
"419",1226,3,"Abyssopathes lyra",4995.5,-97.5,-63.5,2050,5772.36,-67.916672,36.17
"420",1226,3,"Alternatipathes alternata",4995.5,-97.5,-63.5,182,5089,-70.333328,56.350281
"421",1226,3,"Bathypathes patula",4995.5,-97.5,-63.5,273,5303.52,-68.120833,59.04833
"422",1227,3,"Abyssopathes lyra",4920.75,-96.5,-63.5,2050,5772.36,-67.916672,36.17
"423",1227,3,"Alternatipathes alternata",4920.75,-96.5,-63.5,182,5089,-70.333328,56.350281
"424",1227,3,"Bathypathes patula",4920.75,-96.5,-63.5,273,5303.52,-68.120833,59.04833
"425",1228,3,"Abyssopathes lyra",4976.25,-95.5,-63.5,2050,5772.36,-67.916672,36.17
"426",1228,3,"Alternatipathes alternata",4976.25,-95.5,-63.5,182,5089,-70.333328,56.350281
"427",1228,3,"Bathypathes patula",4976.25,-95.5,-63.5,273,5303.52,-68.120833,59.04833
"428",1229,3,"Abyssopathes lyra",4942,-94.5,-63.5,2050,5772.36,-67.916672,36.17
"429",1229,3,"Alternatipathes alternata",4942,-94.5,-63.5,182,5089,-70.333328,56.350281
"430",1229,3,"Bathypathes patula",4942,-94.5,-63.5,273,5303.52,-68.120833,59.04833
"431",1230,3,"Abyssopathes lyra",4869.5,-93.5,-63.5,2050,5772.36,-67.916672,36.17
"432",1230,3,"Alternatipathes alternata",4869.5,-93.5,-63.5,182,5089,-70.333328,56.350281
"433",1230,3,"Bathypathes patula",4869.5,-93.5,-63.5,273,5303.52,-68.120833,59.04833
"434",1231,3,"Abyssopathes lyra",4744.75,-92.5,-63.5,2050,5772.36,-67.916672,36.17
"435",1231,3,"Alternatipathes alternata",4744.75,-92.5,-63.5,182,5089,-70.333328,56.350281
"436",1231,3,"Bathypathes patula",4744.75,-92.5,-63.5,273,5303.52,-68.120833,59.04833
"437",1232,3,"Abyssopathes lyra",4806.5,-91.5,-63.5,2050,5772.36,-67.916672,36.17
"438",1232,3,"Alternatipathes alternata",4806.5,-91.5,-63.5,182,5089,-70.333328,56.350281
"439",1232,3,"Bathypathes patula",4806.5,-91.5,-63.5,273,5303.52,-68.120833,59.04833
"440",1233,3,"Abyssopathes lyra",4859.75,-90.5,-63.5,2050,5772.36,-67.916672,36.17
"441",1233,3,"Alternatipathes alternata",4859.75,-90.5,-63.5,182,5089,-70.333328,56.350281
"442",1233,3,"Bathypathes patula",4859.75,-90.5,-63.5,273,5303.52,-68.120833,59.04833
"443",1234,3,"Abyssopathes lyra",4799.25,-89.5,-63.5,2050,5772.36,-67.916672,36.17
"444",1234,3,"Alternatipathes alternata",4799.25,-89.5,-63.5,182,5089,-70.333328,56.350281
"445",1234,3,"Bathypathes patula",4799.25,-89.5,-63.5,273,5303.52,-68.120833,59.04833
"446",1235,1,"Bathypathes patula",4680.75,-88.5,-63.5,273,5303.52,-68.120833,59.04833
"447",1236,1,"Bathypathes patula",4659.5,-87.5,-63.5,273,5303.52,-68.120833,59.04833
"448",1237,1,"Bathypathes patula",4708.25,-86.5,-63.5,273,5303.52,-68.120833,59.04833
"449",1238,1,"Bathypathes patula",4768.75,-85.5,-63.5,273,5303.52,-68.120833,59.04833
"450",1239,1,"Bathypathes patula",4718.25,-84.5,-63.5,273,5303.52,-68.120833,59.04833
"451",1240,1,"Bathypathes patula",4786.5,-83.5,-63.5,273,5303.52,-68.120833,59.04833
"452",1241,1,"Bathypathes patula",4597.5,-82.5,-63.5,273,5303.52,-68.120833,59.04833
"453",1242,1,"Bathypathes patula",4536,-81.5,-63.5,273,5303.52,-68.120833,59.04833
"454",1243,1,"Bathypathes patula",4312,-80.5,-63.5,273,5303.52,-68.120833,59.04833
"455",1244,1,"Bathypathes patula",4496,-79.5,-63.5,273,5303.52,-68.120833,59.04833
"456",1248,1,"Bathypathes patula",3223.5,-179.5,-62.5,273,5303.52,-68.120833,59.04833
"457",1249,1,"Bathypathes patula",3851.5,-178.5,-62.5,273,5303.52,-68.120833,59.04833
"458",1250,1,"Bathypathes patula",3320.5,-177.5,-62.5,273,5303.52,-68.120833,59.04833
"459",1251,1,"Bathypathes patula",3712.75,-176.5,-62.5,273,5303.52,-68.120833,59.04833
"460",1252,1,"Bathypathes patula",3325.75,-175.5,-62.5,273,5303.52,-68.120833,59.04833
"461",1253,1,"Bathypathes patula",3629.75,-174.5,-62.5,273,5303.52,-68.120833,59.04833
"462",1254,1,"Bathypathes patula",4197.75,-173.5,-62.5,273,5303.52,-68.120833,59.04833
"463",1255,1,"Bathypathes patula",3615.25,-172.5,-62.5,273,5303.52,-68.120833,59.04833
"464",1256,1,"Bathypathes patula",3209.25,-171.5,-62.5,273,5303.52,-68.120833,59.04833
"465",1257,1,"Bathypathes patula",3186.75,-170.5,-62.5,273,5303.52,-68.120833,59.04833
"466",1258,1,"Bathypathes patula",2981.75,-169.5,-62.5,273,5303.52,-68.120833,59.04833
"467",1259,1,"Bathypathes patula",2738.25,-168.5,-62.5,273,5303.52,-68.120833,59.04833
"468",1260,1,"Bathypathes patula",2788.5,-167.5,-62.5,273,5303.52,-68.120833,59.04833
"469",1261,1,"Bathypathes patula",2608.75,-166.5,-62.5,273,5303.52,-68.120833,59.04833
"470",1262,1,"Bathypathes patula",2177.75,-165.5,-62.5,273,5303.52,-68.120833,59.04833
"471",1263,1,"Bathypathes patula",2668.75,-164.5,-62.5,273,5303.52,-68.120833,59.04833
"472",1264,1,"Bathypathes patula",2820.75,-163.5,-62.5,273,5303.52,-68.120833,59.04833
"473",1265,1,"Bathypathes patula",2680.75,-162.5,-62.5,273,5303.52,-68.120833,59.04833
"474",1266,1,"Bathypathes patula",2527.75,-161.5,-62.5,273,5303.52,-68.120833,59.04833
"475",1267,1,"Bathypathes patula",2739.75,-160.5,-62.5,273,5303.52,-68.120833,59.04833
"476",1268,1,"Bathypathes patula",2703.75,-159.5,-62.5,273,5303.52,-68.120833,59.04833
"477",1269,1,"Bathypathes patula",2824.25,-158.5,-62.5,273,5303.52,-68.120833,59.04833
"478",1270,1,"Bathypathes patula",2864.5,-157.5,-62.5,273,5303.52,-68.120833,59.04833
"479",1271,1,"Bathypathes patula",2587.25,-156.5,-62.5,273,5303.52,-68.120833,59.04833
"480",1272,1,"Bathypathes patula",2805.75,-155.5,-62.5,273,5303.52,-68.120833,59.04833
"481",1273,1,"Bathypathes patula",3010,-154.5,-62.5,273,5303.52,-68.120833,59.04833
"482",1274,1,"Bathypathes patula",3119.25,-153.5,-62.5,273,5303.52,-68.120833,59.04833
"483",1275,1,"Bathypathes patula",3205.5,-152.5,-62.5,273,5303.52,-68.120833,59.04833
"484",1276,1,"Bathypathes patula",3131.75,-151.5,-62.5,273,5303.52,-68.120833,59.04833
"485",1277,1,"Bathypathes patula",2784.75,-150.5,-62.5,273,5303.52,-68.120833,59.04833
"486",1278,1,"Bathypathes patula",3303.75,-149.5,-62.5,273,5303.52,-68.120833,59.04833
"487",1279,1,"Bathypathes patula",3849.25,-148.5,-62.5,273,5303.52,-68.120833,59.04833
"488",1280,1,"Bathypathes patula",3815,-147.5,-62.5,273,5303.52,-68.120833,59.04833
"489",1281,1,"Bathypathes patula",3813.5,-146.5,-62.5,273,5303.52,-68.120833,59.04833
"490",1282,1,"Bathypathes patula",3442.25,-145.5,-62.5,273,5303.52,-68.120833,59.04833
"491",1283,1,"Bathypathes patula",4231,-144.5,-62.5,273,5303.52,-68.120833,59.04833
"492",1284,1,"Bathypathes patula",4133.75,-143.5,-62.5,273,5303.52,-68.120833,59.04833
"493",1285,1,"Bathypathes patula",4128.25,-142.5,-62.5,273,5303.52,-68.120833,59.04833
"494",1286,1,"Bathypathes patula",4306.25,-141.5,-62.5,273,5303.52,-68.120833,59.04833
"495",1287,1,"Bathypathes patula",4212.5,-140.5,-62.5,273,5303.52,-68.120833,59.04833
"496",1288,1,"Bathypathes patula",4006,-139.5,-62.5,273,5303.52,-68.120833,59.04833
"497",1289,1,"Bathypathes patula",4587.5,-138.5,-62.5,273,5303.52,-68.120833,59.04833
"498",1290,1,"Bathypathes patula",4558.25,-137.5,-62.5,273,5303.52,-68.120833,59.04833
"499",1291,1,"Bathypathes patula",4409.75,-136.5,-62.5,273,5303.52,-68.120833,59.04833
"500",1292,1,"Bathypathes patula",4722.5,-135.5,-62.5,273,5303.52,-68.120833,59.04833
"501",1293,1,"Bathypathes patula",4451.25,-134.5,-62.5,273,5303.52,-68.120833,59.04833
"502",1294,1,"Bathypathes patula",4592.75,-133.5,-62.5,273,5303.52,-68.120833,59.04833
"503",1295,1,"Bathypathes patula",4732.25,-132.5,-62.5,273,5303.52,-68.120833,59.04833
"504",1296,1,"Bathypathes patula",4797.5,-131.5,-62.5,273,5303.52,-68.120833,59.04833
"505",1297,1,"Bathypathes patula",4626.5,-130.5,-62.5,273,5303.52,-68.120833,59.04833
"506",1298,1,"Bathypathes patula",4824.5,-129.5,-62.5,273,5303.52,-68.120833,59.04833
"507",1299,1,"Bathypathes patula",4843.75,-128.5,-62.5,273,5303.52,-68.120833,59.04833
"508",1300,1,"Bathypathes patula",4868.5,-127.5,-62.5,273,5303.52,-68.120833,59.04833
"509",1301,1,"Bathypathes patula",4994,-126.5,-62.5,273,5303.52,-68.120833,59.04833
"510",1302,1,"Bathypathes patula",4965.5,-125.5,-62.5,273,5303.52,-68.120833,59.04833
"511",1303,1,"Bathypathes patula",4987.5,-124.5,-62.5,273,5303.52,-68.120833,59.04833
"512",1304,1,"Bathypathes patula",5061.5,-123.5,-62.5,273,5303.52,-68.120833,59.04833
"513",1305,1,"Bathypathes patula",4851.5,-122.5,-62.5,273,5303.52,-68.120833,59.04833
"514",1306,1,"Bathypathes patula",4849.25,-121.5,-62.5,273,5303.52,-68.120833,59.04833
"515",1307,1,"Bathypathes patula",4986.25,-120.5,-62.5,273,5303.52,-68.120833,59.04833
"516",1308,1,"Bathypathes patula",5023.75,-119.5,-62.5,273,5303.52,-68.120833,59.04833
"517",1309,2,"Alternatipathes alternata",4582.75,-118.5,-62.5,182,5089,-70.333328,56.350281
"518",1309,2,"Bathypathes patula",4582.75,-118.5,-62.5,273,5303.52,-68.120833,59.04833
"519",1310,2,"Alternatipathes alternata",5027.5,-117.5,-62.5,182,5089,-70.333328,56.350281
"520",1310,2,"Bathypathes patula",5027.5,-117.5,-62.5,273,5303.52,-68.120833,59.04833
"521",1311,2,"Alternatipathes alternata",5064.5,-116.5,-62.5,182,5089,-70.333328,56.350281
"522",1311,2,"Bathypathes patula",5064.5,-116.5,-62.5,273,5303.52,-68.120833,59.04833
