"","TARGET_FID","richness","species","depth","x","y"
"429",1218,2,"Alternatipathes alternata",5153.5,-105.5,-63.5
"430",1218,2,"Bathypathes patula",5153.5,-105.5,-63.5
"431",1219,2,"Alternatipathes alternata",5145.25,-104.5,-63.5
"432",1219,2,"Bathypathes patula",5145.25,-104.5,-63.5
"433",1220,2,"Alternatipathes alternata",5093.25,-103.5,-63.5
"434",1220,2,"Bathypathes patula",5093.25,-103.5,-63.5
"435",1221,2,"Alternatipathes alternata",5062,-102.5,-63.5
"436",1221,2,"Bathypathes patula",5062,-102.5,-63.5
"437",1222,2,"Alternatipathes alternata",5051.25,-101.5,-63.5
"438",1222,2,"Bathypathes patula",5051.25,-101.5,-63.5
"439",1223,2,"Alternatipathes alternata",5031,-100.5,-63.5
"440",1223,2,"Bathypathes patula",5031,-100.5,-63.5
"441",1224,2,"Alternatipathes alternata",4998,-99.5,-63.5
"442",1224,2,"Bathypathes patula",4998,-99.5,-63.5
"443",1225,2,"Alternatipathes alternata",5002,-98.5,-63.5
"444",1225,2,"Bathypathes patula",5002,-98.5,-63.5
"445",1226,3,"Abyssopathes lyra",4995.5,-97.5,-63.5
"446",1226,3,"Alternatipathes alternata",4995.5,-97.5,-63.5
"447",1226,3,"Bathypathes patula",4995.5,-97.5,-63.5
"448",1227,3,"Abyssopathes lyra",4920.75,-96.5,-63.5
"449",1227,3,"Alternatipathes alternata",4920.75,-96.5,-63.5
"450",1227,3,"Bathypathes patula",4920.75,-96.5,-63.5
"451",1228,3,"Abyssopathes lyra",4976.25,-95.5,-63.5
"452",1228,3,"Alternatipathes alternata",4976.25,-95.5,-63.5
"453",1228,3,"Bathypathes patula",4976.25,-95.5,-63.5
"454",1229,3,"Abyssopathes lyra",4942,-94.5,-63.5
"455",1229,3,"Alternatipathes alternata",4942,-94.5,-63.5
"456",1229,3,"Bathypathes patula",4942,-94.5,-63.5
"457",1230,3,"Abyssopathes lyra",4869.5,-93.5,-63.5
"458",1230,3,"Alternatipathes alternata",4869.5,-93.5,-63.5
"459",1230,3,"Bathypathes patula",4869.5,-93.5,-63.5
"460",1231,3,"Abyssopathes lyra",4744.75,-92.5,-63.5
"461",1231,3,"Alternatipathes alternata",4744.75,-92.5,-63.5
"462",1231,3,"Bathypathes patula",4744.75,-92.5,-63.5
"463",1232,3,"Abyssopathes lyra",4806.5,-91.5,-63.5
"464",1232,3,"Alternatipathes alternata",4806.5,-91.5,-63.5
"465",1232,3,"Bathypathes patula",4806.5,-91.5,-63.5
"466",1233,3,"Abyssopathes lyra",4859.75,-90.5,-63.5
"467",1233,3,"Alternatipathes alternata",4859.75,-90.5,-63.5
"468",1233,3,"Bathypathes patula",4859.75,-90.5,-63.5
"469",1234,3,"Abyssopathes lyra",4799.25,-89.5,-63.5
"470",1234,3,"Alternatipathes alternata",4799.25,-89.5,-63.5
"471",1234,3,"Bathypathes patula",4799.25,-89.5,-63.5
"472",1235,1,"Bathypathes patula",4680.75,-88.5,-63.5
"473",1236,1,"Bathypathes patula",4659.5,-87.5,-63.5
"474",1237,1,"Bathypathes patula",4708.25,-86.5,-63.5
"475",1238,1,"Bathypathes patula",4768.75,-85.5,-63.5
"476",1239,1,"Bathypathes patula",4718.25,-84.5,-63.5
"477",1240,1,"Bathypathes patula",4786.5,-83.5,-63.5
"478",1241,1,"Bathypathes patula",4597.5,-82.5,-63.5
"479",1242,1,"Bathypathes patula",4536,-81.5,-63.5
"480",1243,1,"Bathypathes patula",4312,-80.5,-63.5
"481",1244,1,"Bathypathes patula",4496,-79.5,-63.5
"482",1248,1,"Bathypathes patula",3223.5,-179.5,-62.5
"483",1249,2,"Bathypathes patula",3851.5,-178.5,-62.5
"484",1249,2,"Stylopathes columnaris",3851.5,-178.5,-62.5
"485",1250,1,"Bathypathes patula",3320.5,-177.5,-62.5
"486",1251,1,"Bathypathes patula",3712.75,-176.5,-62.5
"487",1252,1,"Bathypathes patula",3325.75,-175.5,-62.5
"488",1253,1,"Bathypathes patula",3629.75,-174.5,-62.5
"489",1254,1,"Bathypathes patula",4197.75,-173.5,-62.5
"490",1255,1,"Bathypathes patula",3615.25,-172.5,-62.5
"491",1256,1,"Bathypathes patula",3209.25,-171.5,-62.5
"492",1257,1,"Bathypathes patula",3186.75,-170.5,-62.5
"493",1258,1,"Bathypathes patula",2981.75,-169.5,-62.5
"494",1259,1,"Bathypathes patula",2738.25,-168.5,-62.5
"495",1260,1,"Bathypathes patula",2788.5,-167.5,-62.5
"496",1261,1,"Bathypathes patula",2608.75,-166.5,-62.5
"497",1262,1,"Bathypathes patula",2177.75,-165.5,-62.5
"498",1263,1,"Bathypathes patula",2668.75,-164.5,-62.5
"499",1264,1,"Bathypathes patula",2820.75,-163.5,-62.5
"500",1265,1,"Bathypathes patula",2680.75,-162.5,-62.5
"501",1266,1,"Bathypathes patula",2527.75,-161.5,-62.5
"502",1267,1,"Bathypathes patula",2739.75,-160.5,-62.5
"503",1268,1,"Bathypathes patula",2703.75,-159.5,-62.5
"504",1269,1,"Bathypathes patula",2824.25,-158.5,-62.5
"505",1270,1,"Bathypathes patula",2864.5,-157.5,-62.5
"506",1271,1,"Bathypathes patula",2587.25,-156.5,-62.5
"507",1272,1,"Bathypathes patula",2805.75,-155.5,-62.5
"508",1273,1,"Bathypathes patula",3010,-154.5,-62.5
"509",1274,1,"Bathypathes patula",3119.25,-153.5,-62.5
"510",1275,1,"Bathypathes patula",3205.5,-152.5,-62.5
"511",1276,1,"Bathypathes patula",3131.75,-151.5,-62.5
"512",1277,1,"Bathypathes patula",2784.75,-150.5,-62.5
"513",1278,1,"Bathypathes patula",3303.75,-149.5,-62.5
"514",1279,1,"Bathypathes patula",3849.25,-148.5,-62.5
"515",1280,1,"Bathypathes patula",3815,-147.5,-62.5
"516",1281,1,"Bathypathes patula",3813.5,-146.5,-62.5
"517",1282,1,"Bathypathes patula",3442.25,-145.5,-62.5
"518",1283,1,"Bathypathes patula",4231,-144.5,-62.5
"519",1284,1,"Bathypathes patula",4133.75,-143.5,-62.5
"520",1285,1,"Bathypathes patula",4128.25,-142.5,-62.5
"521",1286,1,"Bathypathes patula",4306.25,-141.5,-62.5
"522",1287,1,"Bathypathes patula",4212.5,-140.5,-62.5
"523",1288,1,"Bathypathes patula",4006,-139.5,-62.5
"524",1289,1,"Bathypathes patula",4587.5,-138.5,-62.5
"525",1290,1,"Bathypathes patula",4558.25,-137.5,-62.5
"526",1291,1,"Bathypathes patula",4409.75,-136.5,-62.5
"527",1292,1,"Bathypathes patula",4722.5,-135.5,-62.5
"528",1293,1,"Bathypathes patula",4451.25,-134.5,-62.5
"529",1294,1,"Bathypathes patula",4592.75,-133.5,-62.5
"530",1295,1,"Bathypathes patula",4732.25,-132.5,-62.5
"531",1296,1,"Bathypathes patula",4797.5,-131.5,-62.5
"532",1297,1,"Bathypathes patula",4626.5,-130.5,-62.5
"533",1298,1,"Bathypathes patula",4824.5,-129.5,-62.5
"534",1299,1,"Bathypathes patula",4843.75,-128.5,-62.5
"535",1300,1,"Bathypathes patula",4868.5,-127.5,-62.5
"536",1301,1,"Bathypathes patula",4994,-126.5,-62.5
"537",1302,1,"Bathypathes patula",4965.5,-125.5,-62.5
"538",1303,1,"Bathypathes patula",4987.5,-124.5,-62.5
"539",1304,1,"Bathypathes patula",5061.5,-123.5,-62.5
"540",1305,1,"Bathypathes patula",4851.5,-122.5,-62.5
"541",1306,1,"Bathypathes patula",4849.25,-121.5,-62.5
"542",1307,1,"Bathypathes patula",4986.25,-120.5,-62.5
"543",1308,1,"Bathypathes patula",5023.75,-119.5,-62.5
"544",1309,2,"Alternatipathes alternata",4582.75,-118.5,-62.5
"545",1309,2,"Bathypathes patula",4582.75,-118.5,-62.5
"546",1310,2,"Alternatipathes alternata",5027.5,-117.5,-62.5
"547",1310,2,"Bathypathes patula",5027.5,-117.5,-62.5
"548",1311,2,"Alternatipathes alternata",5064.5,-116.5,-62.5
"549",1311,2,"Bathypathes patula",5064.5,-116.5,-62.5
"550",1312,2,"Alternatipathes alternata",5138,-115.5,-62.5
"551",1312,2,"Bathypathes patula",5138,-115.5,-62.5
"552",1313,2,"Alternatipathes alternata",5134,-114.5,-62.5
"553",1313,2,"Bathypathes patula",5134,-114.5,-62.5
"554",1314,2,"Alternatipathes alternata",5192.25,-113.5,-62.5
"555",1314,2,"Bathypathes patula",5192.25,-113.5,-62.5
"556",1315,2,"Alternatipathes alternata",5175.5,-112.5,-62.5
"557",1315,2,"Bathypathes patula",5175.5,-112.5,-62.5
"558",1316,2,"Alternatipathes alternata",5156.25,-111.5,-62.5
"559",1316,2,"Bathypathes patula",5156.25,-111.5,-62.5
"560",1317,2,"Alternatipathes alternata",5167,-110.5,-62.5
"561",1317,2,"Bathypathes patula",5167,-110.5,-62.5
"562",1318,2,"Alternatipathes alternata",5177,-109.5,-62.5
"563",1318,2,"Bathypathes patula",5177,-109.5,-62.5
"564",1319,2,"Alternatipathes alternata",5191.75,-108.5,-62.5
"565",1319,2,"Bathypathes patula",5191.75,-108.5,-62.5
"566",1320,2,"Alternatipathes alternata",5163.25,-107.5,-62.5
"567",1320,2,"Bathypathes patula",5163.25,-107.5,-62.5
"568",1321,2,"Alternatipathes alternata",5193.75,-106.5,-62.5
"569",1321,2,"Bathypathes patula",5193.75,-106.5,-62.5
"570",1322,2,"Alternatipathes alternata",5110.75,-105.5,-62.5
"571",1322,2,"Bathypathes patula",5110.75,-105.5,-62.5
"572",1323,2,"Alternatipathes alternata",5095.25,-104.5,-62.5
"573",1323,2,"Bathypathes patula",5095.25,-104.5,-62.5
"574",1324,2,"Alternatipathes alternata",5156.75,-103.5,-62.5
"575",1324,2,"Bathypathes patula",5156.75,-103.5,-62.5
"576",1325,2,"Alternatipathes alternata",5076.75,-102.5,-62.5
"577",1325,2,"Bathypathes patula",5076.75,-102.5,-62.5
"578",1326,2,"Alternatipathes alternata",4961.75,-101.5,-62.5
"579",1326,2,"Bathypathes patula",4961.75,-101.5,-62.5
"580",1327,2,"Alternatipathes alternata",5034.75,-100.5,-62.5
"581",1327,2,"Bathypathes patula",5034.75,-100.5,-62.5
"582",1328,3,"Abyssopathes lyra",4967.75,-99.5,-62.5
"583",1328,3,"Alternatipathes alternata",4967.75,-99.5,-62.5
"584",1328,3,"Bathypathes patula",4967.75,-99.5,-62.5
"585",1329,3,"Abyssopathes lyra",4942,-98.5,-62.5
"586",1329,3,"Alternatipathes alternata",4942,-98.5,-62.5
"587",1329,3,"Bathypathes patula",4942,-98.5,-62.5
"588",1330,3,"Abyssopathes lyra",5074.75,-97.5,-62.5
"589",1330,3,"Alternatipathes alternata",5074.75,-97.5,-62.5
"590",1330,3,"Bathypathes patula",5074.75,-97.5,-62.5
"591",1331,3,"Abyssopathes lyra",5049,-96.5,-62.5
"592",1331,3,"Alternatipathes alternata",5049,-96.5,-62.5
"593",1331,3,"Bathypathes patula",5049,-96.5,-62.5
"594",1332,3,"Abyssopathes lyra",5027.5,-95.5,-62.5
"595",1332,3,"Alternatipathes alternata",5027.5,-95.5,-62.5
"596",1332,3,"Bathypathes patula",5027.5,-95.5,-62.5
"597",1333,3,"Abyssopathes lyra",4998,-94.5,-62.5
"598",1333,3,"Alternatipathes alternata",4998,-94.5,-62.5
"599",1333,3,"Bathypathes patula",4998,-94.5,-62.5
"600",1334,3,"Abyssopathes lyra",4938.75,-93.5,-62.5
"601",1334,3,"Alternatipathes alternata",4938.75,-93.5,-62.5
"602",1334,3,"Bathypathes patula",4938.75,-93.5,-62.5
"603",1335,3,"Abyssopathes lyra",4926.75,-92.5,-62.5
"604",1335,3,"Alternatipathes alternata",4926.75,-92.5,-62.5
"605",1335,3,"Bathypathes patula",4926.75,-92.5,-62.5
"606",1336,3,"Abyssopathes lyra",4846.25,-91.5,-62.5
"607",1336,3,"Alternatipathes alternata",4846.25,-91.5,-62.5
"608",1336,3,"Bathypathes patula",4846.25,-91.5,-62.5
"609",1337,3,"Abyssopathes lyra",4869,-90.5,-62.5
"610",1337,3,"Alternatipathes alternata",4869,-90.5,-62.5
"611",1337,3,"Bathypathes patula",4869,-90.5,-62.5
"612",1338,3,"Abyssopathes lyra",4803.5,-89.5,-62.5
"613",1338,3,"Alternatipathes alternata",4803.5,-89.5,-62.5
"614",1338,3,"Bathypathes patula",4803.5,-89.5,-62.5
"615",1339,1,"Bathypathes patula",4809.75,-88.5,-62.5
"616",1340,1,"Bathypathes patula",4841.5,-87.5,-62.5
"617",1341,1,"Bathypathes patula",4919,-86.5,-62.5
"618",1342,1,"Bathypathes patula",4829.25,-85.5,-62.5
"619",1343,1,"Bathypathes patula",4797.25,-84.5,-62.5
"620",1344,1,"Bathypathes patula",4701,-83.5,-62.5
"621",1345,1,"Bathypathes patula",4764,-82.5,-62.5
"622",1346,1,"Bathypathes patula",4672.25,-81.5,-62.5
"623",1347,1,"Bathypathes patula",4742.75,-80.5,-62.5
"624",1348,1,"Bathypathes patula",4613.5,-79.5,-62.5
"625",1352,1,"Bathypathes patula",3967,-179.5,-61.5
"626",1353,2,"Bathypathes patula",3987.75,-178.5,-61.5
"627",1353,2,"Stylopathes columnaris",3987.75,-178.5,-61.5
"628",1354,1,"Bathypathes patula",3826.5,-177.5,-61.5
"629",1355,1,"Bathypathes patula",4118.5,-176.5,-61.5
"630",1356,1,"Bathypathes patula",3882.5,-175.5,-61.5
"631",1357,1,"Bathypathes patula",3972.75,-174.5,-61.5
"632",1358,1,"Bathypathes patula",3864.5,-173.5,-61.5
"633",1359,1,"Bathypathes patula",3859.75,-172.5,-61.5
"634",1360,1,"Bathypathes patula",3834,-171.5,-61.5
"635",1361,1,"Bathypathes patula",3618,-170.5,-61.5
"636",1362,1,"Bathypathes patula",3537.5,-169.5,-61.5
"637",1363,1,"Bathypathes patula",3377.25,-168.5,-61.5
"638",1364,1,"Bathypathes patula",3257.5,-167.5,-61.5
"639",1365,1,"Bathypathes patula",3412.75,-166.5,-61.5
"640",1366,1,"Bathypathes patula",3343.75,-165.5,-61.5
"641",1367,1,"Bathypathes patula",3308.25,-164.5,-61.5
"642",1368,1,"Bathypathes patula",3949.5,-163.5,-61.5
"643",1369,1,"Bathypathes patula",3437.25,-162.5,-61.5
"644",1370,1,"Bathypathes patula",3340.5,-161.5,-61.5
"645",1371,1,"Bathypathes patula",3274.75,-160.5,-61.5
"646",1372,1,"Bathypathes patula",3133,-159.5,-61.5
"647",1373,1,"Bathypathes patula",3191,-158.5,-61.5
"648",1374,1,"Bathypathes patula",3269,-157.5,-61.5
"649",1375,1,"Bathypathes patula",3006.25,-156.5,-61.5
"650",1376,1,"Bathypathes patula",2347.25,-155.5,-61.5
"651",1377,1,"Bathypathes patula",2735,-154.5,-61.5
"652",1378,1,"Bathypathes patula",2783.75,-153.5,-61.5
"653",1379,1,"Bathypathes patula",2773.75,-152.5,-61.5
"654",1380,1,"Bathypathes patula",3105.5,-151.5,-61.5
"655",1381,1,"Bathypathes patula",3096.25,-150.5,-61.5
"656",1382,1,"Bathypathes patula",3103.25,-149.5,-61.5
"657",1383,1,"Bathypathes patula",3341.5,-148.5,-61.5
"658",1384,1,"Bathypathes patula",3598.5,-147.5,-61.5
"659",1385,1,"Bathypathes patula",3743,-146.5,-61.5
"660",1386,1,"Bathypathes patula",3858.25,-145.5,-61.5
"661",1387,1,"Bathypathes patula",3418.25,-144.5,-61.5
"662",1388,1,"Bathypathes patula",4181.75,-143.5,-61.5
"663",1389,1,"Bathypathes patula",3991,-142.5,-61.5
"664",1390,1,"Bathypathes patula",3965.5,-141.5,-61.5
"665",1391,1,"Bathypathes patula",4034.75,-140.5,-61.5
"666",1392,1,"Bathypathes patula",4171.25,-139.5,-61.5
"667",1393,1,"Bathypathes patula",4005.25,-138.5,-61.5
"668",1394,1,"Bathypathes patula",4282,-137.5,-61.5
"669",1395,1,"Bathypathes patula",4381.25,-136.5,-61.5
"670",1396,1,"Bathypathes patula",4370,-135.5,-61.5
"671",1397,1,"Bathypathes patula",4239.5,-134.5,-61.5
"672",1398,1,"Bathypathes patula",4501,-133.5,-61.5
"673",1399,1,"Bathypathes patula",4488.25,-132.5,-61.5
"674",1400,1,"Bathypathes patula",4551,-131.5,-61.5
"675",1401,1,"Bathypathes patula",4585,-130.5,-61.5
"676",1402,1,"Bathypathes patula",4499.75,-129.5,-61.5
"677",1403,1,"Bathypathes patula",5123,-128.5,-61.5
"678",1404,1,"Bathypathes patula",4312.5,-127.5,-61.5
"679",1405,1,"Bathypathes patula",5333.75,-126.5,-61.5
"680",1406,1,"Bathypathes patula",4657.75,-125.5,-61.5
"681",1407,1,"Bathypathes patula",5031,-124.5,-61.5
"682",1408,1,"Bathypathes patula",5098.5,-123.5,-61.5
"683",1409,1,"Bathypathes patula",5562.5,-122.5,-61.5
"684",1410,2,"Alternatipathes alternata",4828,-121.5,-61.5
"685",1410,2,"Bathypathes patula",4828,-121.5,-61.5
"686",1411,2,"Alternatipathes alternata",4821,-120.5,-61.5
"687",1411,2,"Bathypathes patula",4821,-120.5,-61.5
"688",1412,2,"Alternatipathes alternata",5106,-119.5,-61.5
"689",1412,2,"Bathypathes patula",5106,-119.5,-61.5
"690",1413,2,"Alternatipathes alternata",4933.75,-118.5,-61.5
"691",1413,2,"Bathypathes patula",4933.75,-118.5,-61.5
"692",1414,2,"Alternatipathes alternata",5036,-117.5,-61.5
"693",1414,2,"Bathypathes patula",5036,-117.5,-61.5
"694",1415,2,"Alternatipathes alternata",5157.75,-116.5,-61.5
"695",1415,2,"Bathypathes patula",5157.75,-116.5,-61.5
"696",1416,2,"Alternatipathes alternata",5035,-115.5,-61.5
"697",1416,2,"Bathypathes patula",5035,-115.5,-61.5
"698",1417,2,"Alternatipathes alternata",5161.25,-114.5,-61.5
"699",1417,2,"Bathypathes patula",5161.25,-114.5,-61.5
"700",1418,2,"Alternatipathes alternata",5041.75,-113.5,-61.5
"701",1418,2,"Bathypathes patula",5041.75,-113.5,-61.5
"702",1419,2,"Alternatipathes alternata",5120.25,-112.5,-61.5
"703",1419,2,"Bathypathes patula",5120.25,-112.5,-61.5
"704",1420,2,"Alternatipathes alternata",5189,-111.5,-61.5
"705",1420,2,"Bathypathes patula",5189,-111.5,-61.5
"706",1421,2,"Alternatipathes alternata",5193,-110.5,-61.5
"707",1421,2,"Bathypathes patula",5193,-110.5,-61.5
"708",1422,2,"Alternatipathes alternata",5223.25,-109.5,-61.5
"709",1422,2,"Bathypathes patula",5223.25,-109.5,-61.5
"710",1423,2,"Alternatipathes alternata",5347.75,-108.5,-61.5
"711",1423,2,"Bathypathes patula",5347.75,-108.5,-61.5
"712",1424,2,"Alternatipathes alternata",5163.25,-107.5,-61.5
"713",1424,2,"Bathypathes patula",5163.25,-107.5,-61.5
"714",1425,2,"Alternatipathes alternata",5084.25,-106.5,-61.5
"715",1425,2,"Bathypathes patula",5084.25,-106.5,-61.5
"716",1426,2,"Alternatipathes alternata",5057.25,-105.5,-61.5
"717",1426,2,"Bathypathes patula",5057.25,-105.5,-61.5
"718",1427,2,"Alternatipathes alternata",4956.75,-104.5,-61.5
"719",1427,2,"Bathypathes patula",4956.75,-104.5,-61.5
"720",1428,2,"Alternatipathes alternata",5130.75,-103.5,-61.5
"721",1428,2,"Bathypathes patula",5130.75,-103.5,-61.5
"722",1429,2,"Alternatipathes alternata",5139.25,-102.5,-61.5
"723",1429,2,"Bathypathes patula",5139.25,-102.5,-61.5
"724",1430,2,"Alternatipathes alternata",4982.5,-101.5,-61.5
"725",1430,2,"Bathypathes patula",4982.5,-101.5,-61.5
"726",1431,3,"Abyssopathes lyra",5167.75,-100.5,-61.5
"727",1431,3,"Alternatipathes alternata",5167.75,-100.5,-61.5
"728",1431,3,"Bathypathes patula",5167.75,-100.5,-61.5
"729",1432,3,"Abyssopathes lyra",5167.25,-99.5,-61.5
"730",1432,3,"Alternatipathes alternata",5167.25,-99.5,-61.5
"731",1432,3,"Bathypathes patula",5167.25,-99.5,-61.5
"732",1433,3,"Abyssopathes lyra",5141,-98.5,-61.5
"733",1433,3,"Alternatipathes alternata",5141,-98.5,-61.5
"734",1433,3,"Bathypathes patula",5141,-98.5,-61.5
"735",1434,3,"Abyssopathes lyra",5238.25,-97.5,-61.5
"736",1434,3,"Alternatipathes alternata",5238.25,-97.5,-61.5
"737",1434,3,"Bathypathes patula",5238.25,-97.5,-61.5
"738",1435,3,"Abyssopathes lyra",4928.25,-96.5,-61.5
"739",1435,3,"Alternatipathes alternata",4928.25,-96.5,-61.5
"740",1435,3,"Bathypathes patula",4928.25,-96.5,-61.5
"741",1436,3,"Abyssopathes lyra",5272,-95.5,-61.5
"742",1436,3,"Alternatipathes alternata",5272,-95.5,-61.5
"743",1436,3,"Bathypathes patula",5272,-95.5,-61.5
"744",1437,3,"Abyssopathes lyra",4798.5,-94.5,-61.5
"745",1437,3,"Alternatipathes alternata",4798.5,-94.5,-61.5
"746",1437,3,"Bathypathes patula",4798.5,-94.5,-61.5
"747",1438,3,"Abyssopathes lyra",4952.75,-93.5,-61.5
"748",1438,3,"Alternatipathes alternata",4952.75,-93.5,-61.5
"749",1438,3,"Bathypathes patula",4952.75,-93.5,-61.5
"750",1439,3,"Abyssopathes lyra",4905.25,-92.5,-61.5
"751",1439,3,"Alternatipathes alternata",4905.25,-92.5,-61.5
"752",1439,3,"Bathypathes patula",4905.25,-92.5,-61.5
"753",1440,3,"Abyssopathes lyra",4741.75,-91.5,-61.5
"754",1440,3,"Alternatipathes alternata",4741.75,-91.5,-61.5
"755",1440,3,"Bathypathes patula",4741.75,-91.5,-61.5
"756",1441,3,"Abyssopathes lyra",4740.5,-90.5,-61.5
"757",1441,3,"Alternatipathes alternata",4740.5,-90.5,-61.5
"758",1441,3,"Bathypathes patula",4740.5,-90.5,-61.5
"759",1442,2,"Alternatipathes alternata",4948.25,-89.5,-61.5
"760",1442,2,"Bathypathes patula",4948.25,-89.5,-61.5
"761",1443,1,"Bathypathes patula",4803,-88.5,-61.5
"762",1444,1,"Bathypathes patula",4891.75,-87.5,-61.5
"763",1445,1,"Bathypathes patula",4939.75,-86.5,-61.5
"764",1446,1,"Bathypathes patula",4865.25,-85.5,-61.5
"765",1447,1,"Bathypathes patula",4726.25,-84.5,-61.5
"766",1448,1,"Bathypathes patula",4194.25,-83.5,-61.5
"767",1449,1,"Bathypathes patula",4708.75,-82.5,-61.5
"768",1450,1,"Bathypathes patula",4912.5,-81.5,-61.5
"769",1451,1,"Bathypathes patula",4815.75,-80.5,-61.5
"770",1452,1,"Bathypathes patula",4927.5,-79.5,-61.5
"771",1453,1,"Bathypathes patula",4772.5,-78.5,-61.5
"772",1456,1,"Bathypathes patula",4142.75,-179.5,-60.5
"773",1457,2,"Bathypathes patula",4182,-178.5,-60.5
"774",1457,2,"Stylopathes columnaris",4182,-178.5,-60.5
"775",1458,1,"Bathypathes patula",3958.5,-177.5,-60.5
"776",1459,1,"Bathypathes patula",4015.25,-176.5,-60.5
"777",1460,1,"Bathypathes patula",3908,-175.5,-60.5
"778",1461,1,"Bathypathes patula",3708.25,-174.5,-60.5
"779",1462,1,"Bathypathes patula",4224.25,-173.5,-60.5
"780",1463,1,"Bathypathes patula",3927,-172.5,-60.5
"781",1464,1,"Bathypathes patula",3825,-171.5,-60.5
"782",1465,1,"Bathypathes patula",3735.75,-170.5,-60.5
"783",1466,1,"Bathypathes patula",3720.25,-169.5,-60.5
"784",1467,1,"Bathypathes patula",4166.5,-168.5,-60.5
"785",1468,1,"Bathypathes patula",4727.25,-167.5,-60.5
"786",1469,1,"Bathypathes patula",4103,-166.5,-60.5
"787",1470,1,"Bathypathes patula",4178.75,-165.5,-60.5
"788",1471,1,"Bathypathes patula",3978.75,-164.5,-60.5
"789",1472,1,"Bathypathes patula",3784.25,-163.5,-60.5
"790",1473,1,"Bathypathes patula",3928.5,-162.5,-60.5
"791",1474,1,"Bathypathes patula",4029,-161.5,-60.5
"792",1475,1,"Bathypathes patula",3704.75,-160.5,-60.5
"793",1476,1,"Bathypathes patula",3449,-159.5,-60.5
"794",1477,1,"Bathypathes patula",3402.5,-158.5,-60.5
"795",1478,1,"Bathypathes patula",2862,-157.5,-60.5
"796",1479,1,"Bathypathes patula",3471.75,-156.5,-60.5
"797",1480,1,"Bathypathes patula",3370.25,-155.5,-60.5
"798",1481,1,"Bathypathes patula",2934.25,-154.5,-60.5
"799",1482,1,"Bathypathes patula",2822.25,-153.5,-60.5
"800",1483,1,"Bathypathes patula",2633,-152.5,-60.5
"801",1484,1,"Bathypathes patula",2710,-151.5,-60.5
"802",1485,1,"Bathypathes patula",2969.75,-150.5,-60.5
"803",1486,1,"Bathypathes patula",3125.25,-149.5,-60.5
"804",1487,1,"Bathypathes patula",3207,-148.5,-60.5
"805",1488,1,"Bathypathes patula",3424.75,-147.5,-60.5
"806",1489,1,"Bathypathes patula",3489.75,-146.5,-60.5
"807",1490,1,"Bathypathes patula",3596,-145.5,-60.5
"808",1491,1,"Bathypathes patula",3494.25,-144.5,-60.5
"809",1492,1,"Bathypathes patula",3648.5,-143.5,-60.5
"810",1493,1,"Bathypathes patula",3613,-142.5,-60.5
"811",1494,1,"Bathypathes patula",3853.25,-141.5,-60.5
"812",1495,1,"Bathypathes patula",3815.5,-140.5,-60.5
"813",1496,1,"Bathypathes patula",3799,-139.5,-60.5
"814",1497,1,"Bathypathes patula",4145.5,-138.5,-60.5
"815",1498,1,"Bathypathes patula",4288.25,-137.5,-60.5
"816",1499,1,"Bathypathes patula",4171.75,-136.5,-60.5
"817",1500,1,"Bathypathes patula",4306.75,-135.5,-60.5
"818",1501,1,"Bathypathes patula",4308.25,-134.5,-60.5
